Time,yaw_world,delta_position_x_world,delta_position_y_world,delta_yaw,Theta_calculated,linear_velocity_x,world_velocity_x,world_velocity_y,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw,odom_world_velocity_x,odom_world_velocity_y,odom_yaw_world
7.028,-0.16610425878188126,0.00738029173404553,-0.0012308089663540106,-0.0014242005849044448,-0.13646959557099927,0.21770709516731382,0.2156829564660953,-0.029618264233986884,-0.040845085510009045,-0.1947191366594492,0.012741081400913042,0.007181570822409369,-0.0009911626742646281,-0.0013601413474833013,0.21711603573134364,-0.03635245799557086,-0.1658945144237612
7.062,-0.16751586574083951,0.007384744821933298,-0.0012421832765459884,-0.0014116069589582558,-0.13782973691848258,0.21784102117465817,0.21577512786895495,-0.029929996651419693,-0.04172227112363635,0.004021802022352966,-0.026341910319138264,0.0071846184310107915,-0.001001650372911632,-0.0013893516284170905,0.21724043540823612,-0.03668384899953091,-0.16728478495166604
7.096,-0.16879828334113914,0.007388023885942063,-0.0012530894497204126,-0.0012824176002996235,-0.13921908854689966,0.2246289161038913,0.2224555561100954,-0.031171710022987575,-0.038582641565367115,0.20384068856555926,0.09428316991799501,0.007407102558319554,-0.001042766460809096,-0.001284801964126725,0.2173389702309571,-0.03698806286846839,-0.16857098477321225
7.13,-0.17009091081581965,0.007392557956378276,-0.0012637114768654922,-0.0012926274746805078,-0.14050389051102635,0.2181983951759379,0.21604817132147136,-0.030556952171362187,-0.03759004912804273,-0.19310873657517727,0.029807580700431994,0.007193766743744401,-0.0010220393650279705,-0.001251748635963823,0.2174685660414018,-0.037290624478404866,-0.16982427957025525
7.164,-0.1711532839191744,0.007394789413982528,-0.0012741180680097969,-0.0010623731033547468,-0.14175563914699021,0.21835792213337163,0.21616767926764507,-0.030849904350647623,-0.037641797110890475,0.004790599322334431,-0.0015539934789112748,0.007197739374533831,-0.0010318033568636345,-0.0012534718437926529,0.21756714699027319,-0.037588833378461965,-0.17108003184812107
7.198,-0.17124792317354967,0.007388022852174991,-0.0012774771986431982,-9.463925437527831e-05,-0.1430091109907829,0.22511883632267124,0.2228207361320055,-0.03208442015783996,-0.004037627432188065,0.2030304561351234,1.0091342245856578,0.007419860101951545,-0.0010689000313662655,-0.00013445299349186258,0.21733563266225717,-0.03758202275317249,-0.17122830530959518
7.232,-0.17127832598435117,0.007387231116980475,-0.0012780173819951085,-3.040281080149421e-05,-0.14314356398427475,0.21849421508806519,0.2162595527377642,-0.031169341934212648,-0.0015253288805521395,-0.1989375746127944,0.07544440095002779,0.00720141813808884,-0.0010381123000100221,-5.079345172238625e-05,0.2172657730762515,-0.03758139315138822,-0.1712794780090548
7.266,-0.17130695402238943,0.007383335721984574,-0.001274816819336999,-2.8628038038269743e-05,-0.14319435743599712,0.21840954268483131,0.21617416346268542,-0.031168243245414045,0.0011071032050713068,-0.0025427148118279523,0.07905201458328667,0.0071986201684108506,-0.0010377601308327877,3.686653672887452e-05,0.21725505958542798,-0.03757415885422626,-0.17125542870266522
7.3,-0.17132312042615794,0.007359087571095602,-0.0012716805262847908,-1.6166403768502757e-05,-0.14315749089926824,0.22487614116612875,0.22257576050036665,-0.032082856846797146,-0.0076488161762789525,0.1941921465855086,-0.26294052196247025,0.007411638123188462,-0.0010692930698287843,-0.00025470557867008915,0.21615630162803806,-0.037406560865685425,-0.17135618827699067
7.334,-0.1715093457416147,0.007366585953567206,-0.0012731795654641054,-0.00018622531545675616,-0.14341219647793835,0.21793568871095312,0.21569837924454166,-0.031147609943546716,-0.005277017062028695,-0.2084219956509199,0.07122519862613386,0.007182666254614409,-0.0010378368456836558,-0.00017572466816555556,0.21687109607986774,-0.037550702660118174,-0.17144771495870464
7.368,-0.17137761455794615,0.007332345621100078,-0.0012654220778584024,0.00013173118366854863,-0.14358792114610391,0.21776658311907673,0.2155255371924065,-0.03116131481953774,-0.005779087620750045,-0.0050782460022938125,-0.015077193955596091,0.007176901893148403,-0.0010383527149860992,-0.0001924436177709765,0.2163305556195978,-0.03750758918927047,-0.17167425962729527
7.402,-0.1702558943655142,0.007204166533385514,-0.0012397568259893132,0.0011217201924319518,-0.14378036476387487,0.2243883384527584,0.22207296448077748,-0.03215159218932991,0.08715756517923262,0.19885151152197214,2.790890474473954,0.007396574454528755,-0.0010599051121465079,0.0029023469204684463,0.2116311699999083,-0.0364545456058378,-0.1705810828879991
7.436,-0.16895191117064157,0.007228058397307446,-0.0012356864316207805,0.0013039831948726268,-0.14087801784340645,0.21772361934155576,0.21556665173603037,-0.03057111510075568,0.08488375117940301,-0.20014171505113043,-0.06828270269758581,0.00717980007722251,-0.001007861840628375,0.0028266289142741207,0.212712652924887,-0.03642076423256525,-0.1695761240406436
7.47,-0.16608267138012595,0.0072397243580200055,-0.0012260039231669073,0.002869239790515621,-0.13805138892913235,0.21767703432141275,0.21560606183713674,-0.029955256133878404,0.08218965614697486,-0.0013989495538442647,-0.0809037547275721,0.007181039272683139,-0.0009876740469694676,0.002736915549694263,0.21587058693481265,-0.03650852462542206,-0.16753696173917138
7.504,-0.16414218778314135,0.006786064907868372,-0.001126941126822406,0.0019404835969845935,-0.13531447337943808,0.2007336864659122,0.19889877123417038,-0.027079358997810193,0.007280426403117919,-0.5088092449099266,-2.2495264187344426,0.006623439536542331,-0.0009009308696281832,0.0002424381992238267,0.1956796261360493,-0.0324588455858187,-0.16438073350214927
7.538,-0.16210173636159778,0.006953464271841403,-0.0011450248684327924,0.0020404514215435765,-0.13507203518021424,0.20637932881194093,0.20449955022570054,-0.027791389284334122,0.06781854852378422,0.16953880919005224,1.817961625245234,0.00681087546925141,-0.0009177538041079635,0.0022583576658420147,0.20502165811982895,-0.033735936021476655,-0.16308671947344927
