Time,delta_position_x,delta_position_y,delta_yaw,linear_velocity_x,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,delta_x,delta_y
118.543,-0.0069024731726154,0.0016417514802437,-0.006987293381906122,0.2112593632436225,-0.1445508307265166,-0.206339815008071,1.830564509100264,-0.0037920938846865955,0.006373660737448703
118.577,-0.0068912615807315,0.0016864844806046,-0.004914728244700381,0.2051566129057391,-0.1977094464421923,-0.1832657759124129,-1.5963548262965683,-0.00362942173009694,0.00619840119371438
118.611,-0.0068524083880432,0.0017274044497871,-0.006722121179035729,0.20513539943803,-0.1977457381935382,-0.0006370410723457,-0.0010898423827588,-0.003494950994432473,0.0060365945824815016
118.645,-0.0068797510800246,0.0017931267099797,-0.00672335509857868,0.2246238177397199,-0.1540561907171218,0.5852377868375337,1.3119984227152088,-0.0034539364384441975,0.006059324895544858
118.679,-0.0070291663551409,0.0018909664459055,-0.005237910484383069,0.2180159935701703,-0.1495068373454091,-0.1984331582447321,0.136617218369748,-0.003737375298257608,0.006660255209624649
118.713,-0.007233827166418,0.0019978342517903,-0.005083232469742686,0.2179718331196479,-0.1489540564407634,-0.0013261396553285,0.0166000271665398,-0.0035935226623386067,0.006483239945134957
118.747,-0.0072473717915719,0.002049223028494,-0.005064437918986853,0.2244920194644504,-0.1839632634949768,0.1958013917358117,-1.0513275391655674,-0.003559799356747104,0.006500105914405871
118.781,-0.007235712461334,0.0020938855756459,-0.00625475095883032,0.2179149928966367,-0.1785468721735512,-0.1975083053397498,0.1626543940368039,-0.0036323325796639,0.006713025164206036
118.815,-0.0068975693291288,0.0020416035680388,-0.006070593653899279,0.2179492276722514,-0.1786740688321705,0.0010280713397792,-0.003819719478056,-0.0034850879170506017,0.006538277267269164
118.849,-0.0065762313509103,0.0019889250331251,-0.006074918340294873,0.1979090655222181,-0.152668731857599,-0.60180667117217,0.7809410502874322,-0.0034458739871213637,0.006560343693689215
118.883,-0.0067776494223781,0.0020951164636738,-0.0051907368831571165,0.2050782649739385,-0.1867843187435989,0.2152912748264367,-1.0244920986786776,-0.0030927835498686888,0.005976026761251522
118.917,-0.0070118303286945,0.002218381193751,-0.006350666837283489,0.2246329801291266,-0.2176485588205,0.5868636270345133,-0.9256345341634764,-0.0031726320488341775,0.006209058497932264
118.951,-0.0071806975910331,0.002328246325342,-0.007400050999895218,0.2246329801291266,-0.2176485588205,0.5868636270345133,-0.9256345341634764,-0.0034318889349101655,0.006823039668573656
118.985,-0.0071647690922627,0.0023807341496825,-0.007400050999898311,0.2181282394709574,-0.2116334442102615,-0.1953375573023782,0.1806340723795366,-0.0033813045882225643,0.006848248773387422
119.019,-0.0069720251810396,0.0023723141371714,-0.0071955371031501665,0.2181562243389725,-0.2117011297321375,0.0008403864268786,-0.0020325982545344,-0.003234092131035139,0.00667405767461059
119.053,-0.0067145165945585,0.0023282080733252,-0.007197838410890943,0.2113381597426782,-0.1255235368325016,-0.2047466845734025,2.587915702691768,-0.003186394139933659,0.006698014942114453
119.087,-0.0066610091052865,0.0023411922748703,-0.00426780025230581,0.2051511857367255,-0.122306252256957,-0.1857950151937729,0.0966151524187575,-0.003040025317299709,0.006510731096022218
119.121,-0.0066390982824475,0.0023600086943553,-0.004158412576735537,0.2379296639794205,-0.2259381981591733,0.9860590053861458,-3.11412433264122,-0.002924028029024145,0.006332664723485285
119.155,-0.0067577729750112,0.002452859765507,-0.007681898737413253,0.2179895053431463,-0.1299946457999932,-0.5988035626508772,2.881187758533938,-0.0033606503749023255,0.007358518598146243
119.189,-0.0068986407333415,0.0025617721808358,-0.004419817957198705,0.2179444403568831,-0.1294285707368126,-0.001353302890789,0.0169992511465628,-0.0030271241834869127,0.006765277069719523
119.223,-0.0070153313115233,0.0026493501856794,-0.004400571405052408,0.224529048101274,-0.1249392861811674,0.1977359683000295,0.1348133500193759,-0.002996573810678403,0.006777188946496685
119.257,-0.0070191180679217,0.0026844580185169,-0.004247935730160445,0.2179376655515744,-0.1215924027952047,-0.1979394159068973,0.1005070085874672,-0.00305635293243467,0.006995460954827786
119.291,-0.0070090416648045,0.0027141909599806,-0.004134141695035965,0.217972630563783,-0.1216675608383092,0.001050000366626,-0.0022569982914238,-0.00293775858510716,0.006802639592686029
119.325,-0.0070139561456925,0.0027611723740388,-0.0041366970685032456,0.2245678514719525,-0.2175857516532572,0.1980546819270127,-2.880426150599041,-0.002910077290272522,0.006815819862411177
119.359,-0.006650665645046,0.0026681185487597,-0.007397915556208963,0.2050603411891755,-0.113535169806312,-0.5858111196029154,3.124642097505861,-0.0029690541561579204,0.00703438907362963
119.393,-0.0065590284743926,0.002663013411687,-0.0038601957734152917,0.2050955256874283,-0.1138790538352484,0.0010565915391254,-0.0103268477158073,-0.002663548627944219,0.006443214432694262
119.427,-0.0069568026731423,0.0028573692742114,-0.003871887830399132,0.237875003065578,-0.2423863615286317,0.9843686900345257,-3.8590783091106062,-0.002639109519582371,0.006454555511199969
119.461,-0.0069608531115699,0.0028975253604294,-0.008241136291971493,0.2181144761171889,-0.138379929867432,-0.593409217669342,3.12331626610209,-0.0030318978585528013,0.007497952862197665
119.495,-0.006927282646429,0.0029219706118071,-0.004704917615493522,0.2181258041157066,-0.1382393234626425,0.0003401801356638,0.0042224145582447,-0.002723282594434,0.006897766946967743
119.529,-0.0067602603243401,0.0028927444806405,-0.004700136997728714,0.2105817283308096,-0.0583583159320178,-0.226548822369279,2.398829054973713,-0.0026909388967802567,0.00691086227880338
119.563,-0.0066668568125678,0.0028953698310809,-0.001984182741688957,0.2043858993697755,-0.0566640527738999,-0.1860609297607821,0.0508787735170555,-0.0025664832110933195,0.00668398054050463
119.597,-0.00648399636144,0.0028437464127731,-0.0019265777943121328,0.2043672179322768,-0.0568144423091033,-0.0005610041290899,-0.0045162022583619,-0.002478094077973826,0.006492251270262555
119.631,-0.0065287780061655,0.0028877846113717,-0.0019316910385098545,0.2246231015406927,-0.1496216762539859,0.6082847930455217,-2.787004022368845,-0.0024653562986129535,0.00649641961465578
119.665,-0.0066880335539007,0.0030127160864255,-0.005087136992636422,0.2179712751126445,-0.1446380750868653,-0.1997545473888358,0.1496576927063226,-0.0026959124856955536,0.007145534095054787
119.699,-0.0067756470113642,0.0031083987889697,-0.004917694552952236,0.2179652585886163,-0.1445615443949955,-0.0001806763972434,0.0022982189750699,-0.002580770121440367,0.006947149971842165
119.733,-0.0068135719641881,0.0031624961691706,-0.0049150925094307175,0.2245480413885719,-0.1135909465433109,0.1976811651638338,0.9300479835340724,-0.0025465047998096536,0.006959565250259402
119.767,-0.0068024577072653,0.0031886785789826,-0.003862092182471641,0.2179633808700467,-0.1104111768381596,-0.1977375531088653,0.0954885797342723,-0.0025881404166788495,0.007182559185000456
119.801,-0.0067269173234243,0.0031843327216167,-0.0037539800124980916,0.2180000825010743,-0.1104989996376828,0.0011021510819096,-0.0026373213070025,-0.002485300694675058,0.006981587883842411
119.835,-0.0063730818397564,0.0030400466994702,-0.0037569659876803105,0.2112595036391189,-0.0553711803210081,-0.2024197856443052,1.6554900695698114,-0.0024594885727581314,0.006992045590691973
119.869,-0.0063606094356536,0.003048662649519,-0.001882620130914609,0.2050818977261187,-0.0540768708051952,-0.1855136910810889,0.0388681536280154,-0.0023579675992727836,0.006784757683778327
119.903,-0.006411186358382,0.0030880559925877,-0.0018386136073769628,0.2051157448357005,-0.0541444151752282,0.0010164297171709,-0.002028359460451,-0.002276612745755581,0.006590656902442904
119.937,-0.0068151661569439,0.0032926253968696,-0.0018409101159573157,0.2511518601664209,-0.2675741130782081,1.3824659258474588,-6.409300237326723,-0.002264864969050511,0.006595919995046277
119.971,-0.0068502362268243,0.0033333396733413,-0.009097519844660689,0.2213235436438112,-0.1196693407173206,-0.8957452409192085,4.441584755582205,-0.0027583181286309237,0.008081397777445038
120.005,-0.0067510222895075,0.0033158430766087,-0.004068757584387921,0.2180749425290973,-0.0780108529872541,-0.0975555890304481,1.2510056375395349,-0.002365834945815234,0.007143420559624822
120.039,-0.0067239423572542,0.0033409556366206,-0.0026523690015671096,0.2246378909954351,-0.1642602228937786,0.1970855395296649,-2.590071168364099,-0.002302451621949676,0.0070479954068433295
120.073,-0.0067211180681145,0.0033847160128249,-0.005584847578387128,0.2179650651919985,-0.1587564633408487,-0.20038515926236,0.1652780646525485,-0.002352478929130504,0.007266369476010885
120.107,-0.0066232769238683,0.0033803006065646,-0.0053977197535898126,0.2179446885569988,-0.1589380037205987,-0.0006119109609521,-0.0054516630555552,-0.0022431874989992033,0.007063161300224785
120.141,-0.0063674844285146,0.0032804172676829,-0.005403892126501313,0.2146277225367274,-0.1085198554887595,-0.099608589197341,1.514058505460638,-0.0022048239019156163,0.007074505017732379
120.175,-0.0062726499225347,0.0032679216353549,-0.003689675086616935,0.2049627227791339,-0.1447712973000424,-0.2902402329607648,-1.088631886224712,-0.0021335884716573556,0.006978467508183358
120.209,-0.0063472126862371,0.0033481227754907,-0.004922224108202314,0.2049412793857513,-0.1453639999632878,-0.0006439457472264,-0.0177988787761374,-0.0020129072588073787,0.006671689295989699
120.243,-0.0065771456308436,0.0035128180397628,-0.004942375998750596,0.2246153258145083,-0.095602965111006,0.5908122050677778,1.4943253709393916,-0.0019798363029034935,0.006680817388416521
120.277,-0.0066115800307202,0.003559884347776,-0.0032505008137747797,0.2180003916824027,-0.0934272487146582,-0.1986466706338007,0.0653368287191534,-0.002133682281486105,0.0073328005201702354
120.311,-0.0064071890602328,0.0034767468597605,-0.0031765264562989416,0.2180333640955051,-0.0936420638291915,0.0009901625556269,-0.0064509043403399,-0.002047700993674516,0.007123542802208682
120.345,-0.0060426547543841,0.0033058586418076,-0.0031838301701917447,0.2011500886917725,-0.0753161337469854,-0.5070052673793567,0.5503282306968821,-0.002025368867940713,0.007131089837712501
120.379,-0.0061801107943255,0.0033991850361627,-0.0025607485473979575,0.2049761123022914,-0.0614983126256342,0.1148956039194855,0.4149495832237581,-0.0018475801825922466,0.006584814160309111
120.413,-0.0062970053694646,0.0034793805932566,-0.0020909426292710595,0.2050185555792272,-0.0617291786543749,0.0012745728809552,-0.0069329137759961,-0.0018655335893753662,0.006714861374095677
120.447,-0.0065405568632492,0.0036095360249099,-0.0020987920742491185,0.2246346237734183,0.0497365472018078,0.5890711169426771,3.3473190947802616,-0.001851872509294889,0.006720138630243235
120.481,-0.0065259246544155,0.0035865878582306,0.001691042604861058,0.2180652695704432,0.0486006894232194,-0.1972779039932481,-0.0341098432008513,-0.002013600591403402,0.007367360332640025
120.515,-0.006411553023208,0.0035101791301495,0.0016524234403897525,0.2180316177425784,0.049189209577791,-0.0010105654013445,0.0176732779150639,-0.0019668049822312164,0.0071485889512827305
120.549,-0.0061299060884567,0.0033501243540353,0.0016724331256451903,0.1870531526532614,-0.080900184668328,-0.9302842369164276,-3.906588415799373,-0.0019783094478284108,0.007144226531432757
120.583,-0.0061406385709643,0.0033444065632405,-0.00275060627872249,0.2042695574050003,0.0451468611877081,0.5170091517038712,3.7851965722533385,-0.0017074746341884048,0.006126310298233498
120.617,-0.0059969977129716,0.0032510411498579,0.0015349932803823475,0.2042624945872211,0.045049588934913,-0.0002120966300054,-0.0029210886725253,-0.001846221823631372,0.006695280515800582
120.651,-0.0058098838408655,0.0031223411800331,0.0015316860237866734,0.1961253274817978,0.0469318581766531,-0.2443593725352336,0.0565246018540576,-0.0018564326649824602,0.006692207293544977
120.685,-0.0057413926201159,0.0030708299853006,0.0015956831780064883,0.1902805186930943,0.0463410478703176,-0.1755197834445503,-0.017742051241308,-0.0017923182252079699,0.006422873339549908
120.719,-0.0054859571114345,0.0029217359366346,0.001575595627590419,0.1902392463870253,0.0456590225908378,-0.0012394085906585,-0.0204812396240183,-0.001748845860083123,0.006228680066887738
120.753,-0.005340165851525,0.0028313392812684,0.0015524067680887604,0.1765815538546421,0.0478181116335655,-0.1652577528741006,-0.0432056673273895,-0.0017582761092544284,0.006224566446317702
120.787,-0.0053451332223171,0.0028227680696432,0.0016258157955415151,0.1765815538546421,0.0478181116335655,-0.1652577528741006,-0.0432056673273895,-0.00164101296964944,0.005775150616252642
120.821,-0.0056698754856314,0.0029841406110437,0.0016258157955408358,0.1766100380738047,0.0477335801605249,0.000855381956834,-0.0025384826738903,-0.001650400127780407,0.005772474999959138
120.855,-0.006297412382753,0.0033144721278396,0.001622941725458134,0.218000159490633,-0.1718750486288732,0.1983000818467145,-4.870764369038301,-0.0016600506616103437,0.005770714844357309
120.889,-0.006627630773871,0.0035189066879393,-0.0058437516533802825,0.2180683524748167,-0.1722333215084411,0.0020478373628747,-0.0107589453323697,-0.0020606559137400916,0.007119797861667271
120.923,-0.0063642090902888,0.003430307969637,-0.005855932931288035,0.1968717278575665,-0.0194844046996787,-0.6365352737912995,4.587054558821693,-0.002019646206253591,0.007133949070706525
120.957,-0.0061879419927208,0.0033900961394313,-0.0006624697597889163,0.2040599830440169,-0.182218463408959,0.2158635191126267,-4.886908669948359,-0.001785586787218397,0.006451083591361574
120.991,-0.0061527008493571,0.0034206976719999,-0.006195427755905704,0.204032542782264,-0.1816121662789482,-0.0008240318844719,0.0182071210213474,-0.0018463527144901865,0.006687852622157914
121.025,-0.0062288297564656,0.0035011973776163,-0.006174813653485333,0.2245954238222762,0.054939655994394,0.6175039351355021,7.103658326526794,-0.0018046407318558929,0.006698262296398575
121.059,-0.0064476523396483,0.0036294419419826,0.0018679483038089465,0.2179317481369762,0.0540505165046075,-0.2001103809399421,-0.0267008855791743,-0.001940950168287354,0.007385454700477334
121.093,-0.0065031081657247,0.0036462554330961,0.0018377175611569807,0.2179568516878087,0.0541839042913654,0.0007538603853625,0.0040056392419796,-0.0018967458279186356,0.00716280005433023
121.127,-0.0062413394851468,0.0034743369535859,0.0018422527459059802,0.2108404987426907,0.1560634105365222,-0.2137042926461863,3.0594446319866915,-0.0019101258230940848,0.007160126957842253
121.161,-0.0061111529296502,0.0033570975446972,0.005306155958242695,0.2046009525387743,0.1516729878710188,-0.1873737598773692,-0.1318445244895943,-0.0018605166125316127,0.006922930992473424
121.195,-0.006113103917636,0.0033176027880413,0.0051568815876133975,0.204569566679555,0.1510018530998619,-0.0009425182948739,-0.0201541973320367,-0.0018410785486952708,0.006708381423482815
121.229,-0.0057446163888632,0.0030776564607565,0.005134063005396214,0.183780727373917,-0.011163558559042,-0.6242894686377791,-4.86983218194907,-0.0018753605186602861,0.006697770444253535
121.263,-0.0057478386893028,0.0030456634303281,-0.0003795609910074953,0.191863787690175,0.1589972327884872,0.2427345440317732,5.10993367409998,-0.0017156519537260759,0.0060083982578898
121.297,-0.0058122157568067,0.0030399800701081,0.005405905914807264,0.1918710465823092,0.1585475523048548,0.0002179847487734,-0.0135039184273991,-0.0017887289246548178,0.006273339548684361
121.331,-0.0062572184068905,0.0032371524319715,0.005390616778366018,0.2246040381007398,-0.0801837165823314,0.9829727182711896,-7.169107173789378,-0.001822684662227827,0.006263815203793399
121.365,-0.0066373490492721,0.0034350763913988,-0.002726246363798611,0.2180306564263075,-0.0780864212054276,-0.1973988490820503,0.0629818431502646,-0.0021731277289189148,0.007320807178050449
121.399,-0.0066256228537664,0.0034510305566303,-0.002654938320985009,0.2181114967974023,-0.0784693848204256,0.0024276387716137,-0.0115004088588007,-0.0020901457843430452,0.007112277203259315
121.433,-0.0061353236581411,0.0032289106110351,-0.002667959083894943,0.1697791870605177,-0.0130195601944418,-1.4514207128193573,1.9654601989784928,-0.00207202375321154,0.007120440443318209
121.467,-0.0060343656548518,0.0032125000479076,-0.00044266504661091464,0.1985055347962712,-0.0126599742840047,0.8626530851577635,0.0107983756888021,-0.0015980815439789848,0.005546873301753078
121.501,-0.0060449265925903,0.0032225404599607,-0.00043043912565623603,0.2045628355915442,-0.0798051583466339,0.1819009247829738,-2.016371893772648,-0.0018656031642585423,0.006486221239216242
121.535,-0.0060824518425603,0.0032471572420271,-0.0027133753837848993,0.2107676903568232,-0.0821305795249181,0.1863319749333037,-0.0698324678163411,-0.0019196538507428352,0.006684972069992332
121.569,-0.0063205198614473,0.003377073871706,-0.0027924397038477104,0.2119334463098543,-0.020009048513701,0.035007686277209,1.8655114417782896,-0.001959185017118294,0.006893083807528358
121.603,-0.0065146700145586,0.0034883461253768,-0.0006803076494656703,0.2180179510113813,-0.0870702999889715,0.1827178589047153,-2.0138513956537665,-0.0019506586279843632,0.006936683584071101
121.637,-0.0062407265248189,0.0033477045554649,-0.002960390199625556,0.2041020807719859,-0.0216883520842643,-0.4178940011830463,1.963421859000215,-0.0020018060496612166,0.0071371958435382495
121.671,-0.0062159895023037,0.0033389767033094,-0.0007374039708651169,0.204049560882071,-0.0865518939510505,-0.0015771738713164,-1.947854110113701,-0.0018542443170308383,0.006687154271497036
121.705,-0.0060878818293645,0.0032925614287244,-0.0029427643943350083,0.2040060017023828,-0.0869044117434809,-0.001308083474122,-0.0105861198928021,-0.0018488368109853403,0.006686798679240336
121.739,-0.0056582721331959,0.003069681000682,-0.0029547499992788745,0.1901433197920991,-0.0092431668464201,-0.4162967540625717,2.33216951642825,-0.0018287606856394814,0.006690781799404428
121.773,-0.0057574877704942,0.0031378010427846,-0.00031426767277820773,0.1904113488212167,-0.0755396264532409,0.0080489197933196,-1.990884672877501,-0.0016860585352874366,0.006241136745716135
121.807,-0.0057265629463421,0.0031413197821835,-0.002568347299410646,0.1904447606482986,-0.0756248916814562,0.0010033581706272,-0.0025605173638222,-0.0016864709943809652,0.0062504646626941555
121.841,-0.0056883699375549,0.0031487673493686,-0.0025712463171688915,0.1941377263771862,-0.1212739073703043,0.1108998717383666,-1.3708413119774197,-0.0016707051959296223,0.006255873022733904
121.875,-0.0056765669635541,0.0031723108042525,-0.004123312850591077,0.1884558261947317,-0.1178864621692618,-0.1706276331067412,0.1017250811123883,-0.0016866993726690578,0.006381540354053196
121.909,-0.0055328481396346,0.0031217247115189,-0.004008139713755611,0.1884830026316672,-0.1179502092678165,0.0008161092172841,-0.0019143272839276,-0.0016117773033847464,0.006201468028267062
121.943,-0.0050800034621922,0.0029023262913957,-0.004010307115104796,0.1607306110766992,0.0485601117734066,-0.8334051518008425,5.000309941177874,-0.0015871369143818745,0.006208773638318549
121.977,-0.0048260529916941,0.0027846613618614,0.001651043800296117,0.159873102088573,-0.0608914941345069,-0.0257510206644487,-3.2868350122496564,-0.0013322018229033072,0.00529997386943924
122.011,-0.0046504349024107,0.0026991321683313,-0.0020703108005727363,0.1599170857486118,-0.0611625054881658,0.0013208306317932,-0.0081384790888555,-0.0013337964280392845,0.005269503167121238
122.045,-0.004307930380015,0.0025363351196815,-0.0020795251865980057,0.128179704847315,0.0300532216380761,-0.9530745015404444,2.7392110248120702,-0.0013232480147333052,0.005273703726877252
122.079,-0.0041301140219065,0.0024869709170238,0.0010218095356943414,0.125331491367433,-0.1159232863391058,-0.0855319363327914,-4.383678918233692,-0.0010518416609551304,0.0042292731746288266
122.113,-0.0038963725310297,0.0023918971166265,-0.003941391735530295,0.12538405516851,-0.1152905869821756,0.0015784925248336,0.0189999806885927,-0.001032694191281226,0.0041342436722227
122.147,-0.0036214366125375,0.0022561043453505,-0.0039198799573946655,0.1252166530449554,-0.1331674784532105,-0.0050270907974335,-0.5368435877187656,-0.001016817811183345,0.00414001739014279
122.181,-0.0035605167478607,0.0022408988567865,-0.004527694267408067,0.121488638762715,-0.128640522288806,-0.1119523808480621,0.1359446295616996,-0.000999245778103341,0.004138438699060367
122.215,-0.0033969875571933,0.0021581003648038,-0.004373777757820179,0.121450682195417,-0.1284401536081836,-0.0011398368557951,0.0060170774961656,-0.0009513061259634958,0.004019575393182837
122.249,-0.0032240661955253,0.0020644911674725,-0.0043669652226771905,0.1140336916201373,-0.1106181632334145,-0.2227324497080981,0.5351949061492234,-0.000933424633353636,0.0040224406148092265
122.283,-0.0032167070933852,0.0020765017515739,-0.0037610175499367595,0.1106593412092445,-0.1069185538773622,-0.1013318441709546,0.1110993800616295,-0.0008599189947862356,0.0037805815250503885
122.317,-0.003323706146316,0.0021657578131965,-0.0036352308318294397,0.1106569143760768,-0.1071798670837909,-7.287787290519362e-05,-0.0078472434362966,-0.0008206693309278383,0.003671823532584651
122.351,-0.0035858260316286,0.0023867143676652,-0.0036441154808495367,0.160673400639294,-0.1505772946277357,1.5019965844809988,-1.303226052370713,-0.0008072983067064938,0.003674701996667051
122.385,-0.0035941271365564,0.0024665416619635,-0.005119628017343921,0.1434333005382235,-0.1638873146066902,-0.5177207237558714,-0.3997002996683043,-0.00115274246360285,0.005339888892720497
122.419,-0.003483808780095,0.0024582624071135,-0.0055721686966261254,0.1434403157699827,-0.1639748192504614,0.0002106676203962,-0.0026277670802159,-0.0010046360579001258,0.004772129872515707
122.453,-0.0035093412392446,0.0025237504425831,-0.005575143854516676,0.131785647033669,-0.1788432955231771,-0.3499900521415537,-0.4465007889704406,-0.0009780773211509257,0.00477788743226638
122.487,-0.0035844194699907,0.0026149960650928,-0.006080672047786557,0.1279143958480348,-0.1736443956340068,-0.1162537893583833,0.1561231197949022,-0.0008741206309968236,0.0043946209326557115
122.521,-0.003266570389619,0.002411511649177,-0.005903909451557277,0.1278749799941398,-0.1744634987183054,-0.0011836592761252,-0.0245976902191775,-0.0008224902219401015,0.004270607562836175
122.555,-0.0030624674785353,0.002282853170167,-0.005931758956423435,0.1135545794520126,-0.1275279081399092,-0.4300420583221385,1.409477194546432,-0.0007970170831910761,0.004274071585378069
122.589,-0.0030530539715671,0.0022963601952942,-0.0043359488767558685,0.1102185678635743,-0.1255716305046975,0.000552757359759,-0.0015549636412474,-0.0006852352358021013,0.003799560424364529
122.623,-0.0032893304347121,0.0024974802518419,-0.004269435437160471,0.1285070483171907,-0.1844840726219087,0.5492036172257174,-1.7691424059222596,-0.000649107456654303,0.0036907859478861786
122.657,-0.0034406570865348,0.0026429747858246,-0.0062724584691433855,0.1248099920202797,-0.1821375196598303,-0.1110227116189472,0.0704670559182716,-0.0007384342917193959,0.004306387099748833
122.691,-0.0034217982247581,0.0026626936120633,-0.006192675668435328,0.1248032994660718,-0.1819241238680784,-0.0002009776038426,0.0064082820345913,-0.0006909415976902603,0.0041869116467336456
122.725,-0.0032204629957526,0.0025392736185184,-0.006185420211513176,0.1142830920097467,-0.112470768965356,-0.3159221458355871,2.085686333415087,-0.0006649646704232332,0.004190885378972641
122.759,-0.003048297331575,0.0024314900261846,-0.003824006144822782,0.1109443325258335,-0.1092744742380532,-0.1002630475649596,0.0959848266457273,-0.000585163160911169,0.0038413105462899136
122.793,-0.0029723709991622,0.0023900922310166,-0.0037153321240944674,0.1109423042665257,-0.1092553218465727,-6.090868792313003e-05,0.0005751468913086,-0.0005538035552656272,0.003731232390141484
122.827,-0.0031100590228558,0.0025097698179282,-0.0037146809427825774,0.1441821318387006,-0.1798695241505869,0.9981930201854308,-2.120546615736164,-0.0005399271263274315,0.0037331959464868797
122.861,-0.0031338823843869,0.0025220956651701,-0.006115563821121038,0.1261363185543453,-0.104776055512343,-0.5419163148455023,2.255059118265582,-0.0006836692944536584,0.004854285470742772
122.895,-0.0032359423800287,0.0026061006436023,-0.003562385887418804,0.1261383293591696,-0.1047494314414352,6.038452925704284e-05,0.0007995216488852,-0.0005721192181081319,0.004250302143686129
122.929,-0.0033818138582963,0.0027291541481795,-0.003561480669009428,0.1304995213215989,-0.0083134922112632,0.1309667255984788,2.8959741510562136,-0.0005569832825166732,0.004252381067749608
122.963,-0.0033828385840379,0.002731399022352,-0.00028265873518288075,0.126677559854772,-0.0079932053624967,-0.1147736176224309,0.0096182236866835,-0.0005605687794269991,0.004401430133360594
122.997,-0.0033621864032067,0.0027161310623768,-0.000271768982324936,0.1266994786831378,-0.0080480520596106,0.0006582230740472,-0.0016470479613785,-0.0005429436189909031,0.004272678345956016
123.031,-0.0030546372925619,0.0024706779516816,-0.0002736337700268089,0.1142874707155214,-0.0995486658830202,-0.3727329720004922,-2.747766180883172,-0.0005418761613087335,0.0042735650640383475
123.065,-0.0029755483385702,0.0024212243200807,-0.003384654640021872,0.1109455811326609,-0.0959814386103214,-0.1003570445303435,0.1071239421230862,-0.0004877368669586017,0.0038550424590802204
123.099,-0.0029628274810891,0.002427290214554,-0.0032633689127515063,0.1109543927628202,-0.0961586054203608,0.0002646135182976,-0.0053203246258066,-0.00046080577414485857,0.0037438979472136256
123.133,-0.0030237425669188,0.0024863566392468,-0.00326939258429148,0.1286015876770472,0.1276379442686505,0.5299457932200297,6.720617107778118,-0.00044862124997866636,0.0037456792577678097
123.167,-0.0031071431829521,0.0025525375702019,0.004339690105134886,0.1248254021061973,0.1238054904128653,-0.113398966091588,-0.1150887043779341,-0.0005057774703115676,0.004343102919188792
123.201,-0.0031561067307297,0.0025857167918581,0.004209386674036407,0.1248388411928012,0.1236389726621019,0.0004035761742894,-0.0050005330559558,-0.0005092157082421437,0.004213404301886604
123.235,-0.0033706672688396,0.0027733172763148,0.00420372507051221,0.1450630658530448,-0.4989594160688446,0.6073340738811907,-18.696648310238636,-0.0005270037251461779,0.004211676887206122
123.269,-0.0033338925357551,0.0027805964833495,-0.01696462014634372,0.1257145812578072,-0.1865277163230378,-0.5810355734305588,9.382333325699902,-0.0006329472058219199,0.00489136224675565
123.303,-0.0033517220376797,0.0028351183106355,-0.006341942354981758,0.1257133606833016,-0.1868050377793913,-3.6653889058070005e-05,-0.0083279716622683,-0.00047653711286477565,0.004247648366761112
123.337,-0.0034228739337835,0.002960015180977,-0.00635137128450043,0.1312535927067338,-0.5310051961623864,0.1663733340370032,-10.336341092582432,-0.0004495850040665989,0.004250543827662998
123.371,-0.0030918970099289,0.0027460134610591,-0.01805417666951679,0.1122559968525579,-0.2185142177591775,-0.5704983739992755,9.384113465561828,-0.0004412025554348766,0.004440758581238979
123.405,-0.0029017723483359,0.0026226821632306,-0.007429483403813352,0.1122881041405193,-0.2194492175647412,0.0009641828216626,-0.028078072239149,-0.0003087154408840991,0.0038041981261899044
123.439,-0.002646988879944,0.0024448847150485,-0.0074612733971994045,0.0972901285927789,-0.5319018939755015,-0.4503896560882992,-9.382963255578384,-0.00028052416611947125,0.003807475408114636
123.473,-0.0021726974514661,0.0020664603469163,-0.018084664395170254,0.0606562278294773,-0.5152895128301691,-1.100117140039088,0.4988703046646356,-0.00021843471790225226,0.0033006443277923494
123.507,-0.001708539380878,0.0016821689308474,-0.017519843436228855,0.0272916078317269,-0.5152893293059102,-1.0019405404729835,5.511239006036102e-06,-9.894963959320059e-05,0.0020599365784774947
123.541,-0.0012779937549045,0.0013054692933294,-0.01751983719639673,6.762681513882361e-08,-0.1093190805778963,-0.8195657719192747,12.191298760601017,-2.827711211479773e-05,0.0009274837102748334
123.575,-0.0009986642670973,0.0010623883110328,-0.0037168487396491328,-2.718714867327648e-05,-0.1064444971162529,-0.0008184617263788,0.0863238276769795,-2.979527880257104e-11,2.299118657836431e-09
123.609,-0.0008146174369918,0.0009006272740568,-0.003619112901951727,-4.0511196618399065e-05,-0.1066124829980663,-0.0004001215599135,-0.0050446210754798,8.54271310366002e-09,-9.243235793273798e-07
123.643,-0.0007494406902726,0.000861314822843,-0.0036248244219348968,0.0281597620499516,-0.7331055458705625,0.8468550524495501,-18.81360549166655,7.744623589881186e-09,-1.377358911935312e-06
123.677,-0.0006272923769463,0.0007526278005072,-0.024925588559603543,-2.7001027611170577e-05,-0.3032010500237486,-0.8464493416685521,12.910044920324742,-1.91287444894375e-06,0.0009574299988094719
123.711,-0.0005431767203796,0.0006782370119938,-0.01030883570080497,-3.227506658936567e-05,-0.3032662738903525,-0.0001583795488947,-0.0019586746727915,-2.1046553516060127e-08,-9.177936540449169e-07
