Time,Theta,linear_velocity_x,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw
12.535,-3.038962780596629,0.2179685868943264,0.06129445730518223,-0.0021597069700303078,-0.042080754418487326,-0.007219397873663275,-0.000750984701271129,0.0020411054282625683
12.569,-3.036921675168367,0.22458388781764232,0.06326489844199679,0.19865768538486228,0.05917240651094762,-0.007436884259491442,-0.0007892020599090881,0.002106721118118493
12.603,-3.0348149540502476,0.21790837755330617,0.15074594109377717,-0.20046577370378857,2.627058337891303,-0.007213050410872152,-0.0007914503218862329,0.005019839838422781
12.635,-3.029795114211826,0.21791949945430394,0.15067985833206798,0.0003339910209543306,-0.001984467318594318,-0.007209355453093023,-0.0008276828669605151,0.005017639282457864
12.67,-3.024777474929367,0.22455629073626546,0.15514808017368187,0.1993030415003457,0.13418083608450102,-0.007424478416370807,-0.000890707185196906,0.005166431069783607
12.703,-3.019611043859584,0.19514329790049464,0.07106637973026325,-0.8832730581312556,-2.52497598929185,-0.006449044579842657,-0.0007983363623442235,0.0023665104450177666
12.735,-3.0172445334145657,0.1950733241424152,0.15902870427264468,-0.0021013140564394447,2.6415112475189613,-0.006443621380935746,-0.0008227413782272274,0.005295655852279068
12.77,-3.011948877562287,0.20101623511733965,0.16390358331281624,0.17846579504277604,0.14639276396911588,-0.0066352714326413185,-0.0008834954181455701,0.005457989324316781
12.802,-3.0064908882379697,0.2180583555668827,-0.0079073592280594,0.5117753888751662,-5.159487763990259,-0.007195303909174714,-0.0009770910932621363,-0.00026331506229437807
12.835,-3.0067542033002645,0.2180802933121916,0.07989355133781079,0.0006587911504173447,2.6366639809570627,-0.007194849292602711,-0.0009858133453329388,0.0026604552595490996
12.870000000000001,-3.0040937480407157,0.2247256303391279,0.08197484801233171,0.199559670478568,0.0625014016372649,-0.007411325680109866,-0.0010358310753238195,0.002729762438810646
12.903,-3.0013639856019054,0.20654648885559765,-0.011895682000129047,-0.5459201646705781,-2.8189348352090318,-0.006810674333552425,-0.0009599854566435526,-0.0003961262106042973
12.935,-3.0017601118125086,0.20660185404875386,0.07570967715028817,0.0016626184130995466,2.630791566078595,-0.006811474082795553,-0.000967480291121385,0.0025211322491045965
12.969,-2.9992389795634047,0.21282309346648057,0.07772572351892591,0.18682400653833944,0.060541932992124285,-0.007014013612205586,-0.0010145352389667201,0.0025882665931802333
13.002,-2.996650712970224,0.2179943753967053,0.04436969132242079,0.1552937516584003,-1.0016826485436974,-0.007182317578054515,-0.0010537901383288607,0.0014775107210366124
13.035,-2.9951732022491875,0.2179765442279629,0.044160947143657585,-0.0005354705328049509,-0.006268593956852926,-0.007180169097792848,-0.0010642889168156096,0.0014705595398837978
13.069,-2.9937026427093034,0.22459415567974148,0.04563830039177802,0.19872707062398143,0.04436496240601905,-0.007396505975124644,-0.0011076601329566855,0.0015197554030462082
13.1,-2.9921828873062575,0.19499095762702096,-0.012619550960961538,-0.8889849265081237,-1.7494850256077945,-0.006421061800876311,-0.0009651924889313855,-0.00042023104700001924
13.135,-2.9926031183532578,0.20650548766713905,0.04278263450628481,0.34578168288642935,1.663729293310701,-0.0067997210986029235,-0.0010256036341634944,0.0014246617290592843
13.168,-2.9911784566241986,0.21273711578729146,0.0445238796131686,0.1871359795841563,0.05228964284936303,-0.007003370073781814,-0.001066734427270765,0.0014826451911185146
13.203,-2.98969581143308,0.18358801263154012,-0.026625209107821988,-0.8753484431156557,-2.136609270900618,-0.006043498543400423,-0.0009223722956552424,-0.0008866194632904722
13.236,-2.990582430896371,0.1950608893029668,0.029660302707019033,0.3445308309737743,1.690255610055286,-0.006421122384842245,-0.0009803381408639768,0.000987688080143734
13.269,-2.9895947428162266,0.20101914980346158,0.030680562797284896,0.17892674175659992,0.030638441149125006,-0.006616241338887821,-0.0010169308850267158,0.0010216627411495872
13.302,-2.988573080075077,0.20651279022573918,0.023549785111216866,0.16497418685518303,-0.21413746805009098,-0.006796110239940438,-0.0010508594228676527,0.0007842078442035217
13.335,-2.9877888722308734,0.2180376967799677,0.07963334757383396,0.3460932899167725,1.6841910649434562,-0.0071734636848785885,-0.001121830332632837,0.0026517904742086713
13.369,-2.9851370817566654,0.22470375426365377,0.08177527836502137,0.20018190641699898,0.06432224598160383,-0.007389643841855628,-0.001175991534459685,0.002723116769555212
13.401,-2.98241396498711,0.1949652858750053,0.02446139114960884,-0.8930470987582121,-1.7211377542165922,-0.006409846711389234,-0.0010316945648838629,0.0008145643252819745
13.436,-2.9815994006618283,0.20659486308494107,0.07999640459144453,0.34923655285092386,1.667718121376447,-0.006790277241364046,-0.0011050457793808455,0.0026638802728951028
13.468,-2.9789355203889327,0.21282086930813487,0.08186551394280601,0.18696715384966373,0.05612940995079547,-0.006991817776611018,-0.001157194897414014,0.0027261216142954407
13.502,-2.976209398774637,0.2179972837947666,0.05888767393291094,0.15544788248143318,-0.6900252255223747,-0.007159082366333417,-0.0012021222622140184,0.0019609595419659343
13.535,-2.974248439232671,0.2179793121216534,0.05868286235157862,-0.0005396898832795668,-0.006150497937907351,-0.007156125446386159,-0.0012160339509736172,0.0019541393163075684
13.57,-2.9722942999163635,0.22459722335005,0.06059595488182488,0.19873607292482315,0.05745022613352116,-0.007370884389962014,-0.001267594069270656,0.0020178452975647687
13.602,-2.9702764546187987,0.2179509480627224,0.12088131009616657,-0.19958784646629468,1.8103710274577083,-0.007149012291245161,-0.0012516899475725112,0.004025347626202347
13.636,-2.9662511069925968,0.21792630258516707,0.1214157810334242,-0.0007401044310906434,0.01605017829602486,-0.007143096641702404,-0.0012803757554485041,0.004043145508413026
13.669,-2.962207961484184,0.22456364655531505,0.12500421229222947,0.19931963874318256,0.10776069846262076,-0.007355177228729066,-0.001349560664765511,0.004162640269331242
13.703,-2.9580453212148523,0.20653420136691553,0.09797570818100072,-0.541424780432418,-0.8116667901269892,-0.0067600024092217,-0.001266315372439701,0.0032625910824273245
13.734,-2.9547827301324254,0.20655646196969787,0.09819720255635414,0.0006684865700404799,0.006651482743345875,-0.006756558358690707,-0.0012885274940585367,0.0032699668451265933
13.769,-2.9515127632872984,0.21285150178189877,0.1010599610421482,0.18904023460062738,0.08596872329711905,-0.00695802841849528,-0.0013508883476175538,0.0033652967027035354
13.803,-2.9481474665845946,0.21803309785377856,0.07403899994128392,0.15560348564203574,-0.8114402732992277,-0.007123349693491287,-0.0014045476265221184,0.002465498698044755
13.836,-2.94568196788655,0.21808593230926757,0.07385191539098988,0.001586620284955232,-0.005618154663484582,-0.00712159488408274,-0.0014224283767014885,0.0024592687825199635
13.870000000000001,-2.9432226991040302,0.22468426142400003,0.0755581126294744,0.1981480214634372,0.05123715430884433,-0.007333394895332846,-0.001483712527853455,0.0025160851505614977
13.902,-2.940706613953468,0.21807794528638,0.1309516760930932,-0.1983878720006014,1.6634703742828463,-0.007112776135825177,-0.0014645517569756717,0.004360690813900003
13.935,-2.9363459231395685,0.21803509055818918,0.1303284924964989,-0.00128692877449916,-0.01871422211994898,-0.007104941168859029,-0.001495186749011482,0.004339938800133413
13.969,-2.932005984339435,0.22462096557943642,0.13459808306560972,0.1977740246620794,0.12821593300633127,-0.0073126838999275,-0.0015726212866225622,0.004482116166084804
14.002,-2.927523868173351,0.1834709212081444,0.02874197490336454,-1.2357370682069675,-3.1788621069743295,-0.005969506311589094,-0.0013007612405726197,0.0009571077642820393
14.035,-2.9265667604090684,0.20653411568718813,0.1347164300589081,0.6925884227941059,3.1824160707370437,-0.006715887129601841,-0.001482555443669232,0.00448605712096164
14.07,-2.922080703288106,0.21274105694109718,0.13922074077313698,0.18639463224952113,0.13526458601287933,-0.006910681199676517,-0.0015586464831088978,0.004636050667745462
14.102,-2.917444652620361,0.21801269762302705,0.0928582815221469,0.1583075279858819,-1.3922660435732757,-0.007075703821851993,-0.001624623330324228,0.003092180774687492
14.136,-2.9143524718456737,0.2179708149306326,0.0935423994086193,-0.0012577385103435563,0.020544080674847066,-0.007069269229654832,-0.0016462590869731077,0.0031149619003070232
14.17,-2.9112375099453667,0.22457547736075853,0.09676459480948789,0.19833821111489242,0.09676262465070826,-0.00727806167128523,-0.0017192117390156404,0.003222261007155947
14.203,-2.908015248938211,0.1951006819583371,0.11825033692561394,-0.8851289910637065,0.6452174809647463,-0.006317451092822632,-0.0015161966477554713,0.003937736219622945
14.232,-2.9040775127185876,0.20655791336495347,0.07755325507968407,0.3440610032016926,-1.2221345899678642,-0.006683175242399003,-0.0016270320772378208,0.0025825233941534796
14.27,-2.9014949893244344,0.21284442990278377,0.08008822671310642,0.1887842804153243,0.07612527427694754,-0.006882150964694464,-0.0016946197974436997,0.002666937949546444
14.303,-2.8988280513748883,0.20656260304223054,0.11956488763318861,-0.18864344926586274,1.1854853129153808,-0.0066735268586523904,-0.001666798165649318,0.003981510758185181
14.335,-2.8948465406167028,0.21803261856510672,0.07874271584865113,0.3444449105968825,-1.225891044580705,-0.007038249872565167,-0.0017826015713573865,0.0026221324377600826
14.369,-2.8922244081789428,0.22467167834506022,0.08074116465999563,0.19937116456316795,0.06001347781815331,-0.00724766016333956,-0.0018561334946860376,0.0026886807831778547
14.403,-2.8895357273957645,0.19499935296719892,0.12705777451767472,-0.8910608221579969,1.3908891849152878,-0.006284849486856576,-0.001632748129887264,0.004231023891438568
14.435,-2.8853047035043264,0.2065402669321636,0.08545584584107291,0.3465739929418822,-1.2493071674655198,-0.00665065624647818,-0.0017529252921663987,0.002845679666507728
14.47,-2.882459023837818,0.21282267132092939,0.0871954212464705,0.18866079245542908,0.052239501663591516,-0.006847730769937668,-0.001825936884760707,0.002903607527507468
14.502,-2.8795554163103105,0.18350655097897445,0.1311726723181208,-0.8803639742328809,1.3206381703198284,-0.005898696439015184,-0.0015958722698196216,0.004368049988193423
14.535,-2.875187366322118,0.19507321048152898,0.08878579260225623,0.3473471322088448,-1.2728792707466834,-0.006264246734487255,-0.0017194160140445733,0.002956566893655133
14.57,-2.872230799428462,0.200956769949112,0.09188742766290729,0.17668346749498529,0.0931421940135453,-0.006447823556309817,-0.001790679364552247,0.003059851341174813
14.603,-2.8691709480872873,0.17212023945820124,0.14148901178150733,-0.8659618766039265,1.4895370606186196,-0.00551658120841292,-0.0015551704450369338,0.004711584092324195
14.635,-2.864459363994963,0.1835367177960689,0.10087675448839668,0.34283718732335305,-1.2195873060994187,-0.005875750614023807,-0.001682047907927075,0.00335919592446361
14.669,-2.8611001680705,0.18909832539031726,0.10430246055404191,0.16701524307052157,0.10287405602538215,-0.006047844199527928,-0.0017536890256456626,0.003473271936449596
14.701,-2.8576268961340503,0.14920592177311226,0.06813088277098252,-1.1979700785947447,-1.0862335670588406,-0.004767992928717226,-0.0013974238595044202,0.002268758396273718
14.735,-2.8553581377377766,0.1606557773430502,0.02881653090086439,0.3438395066047429,-1.1806111672708146,-0.0051314475277911276,-0.0015129455128597953,0.0009595904789987843
14.77,-2.8543985472587776,0.1655332121131258,0.029870469020640552,0.1464695126148829,0.03164979338667153,-0.00528571011238806,-0.0015640434483205018,0.0009946866183873305
14.803,-2.85340386064039,0.18289023102018848,0.06825144288869134,0.5212317990108911,1.1525817978393627,-0.005837112369256338,-0.0017375798234333674,0.002272773048193422
14.835,-2.851131087592197,0.21294283239269374,0.026635903275279475,0.9024805216968546,-1.2497159043066624,-0.006793065698459405,-0.002033834779762908,0.0008869755790668066
14.869,-2.8502441120131303,0.2246330923326302,-0.038026864444937365,0.3510588570551492,-1.941824856462968,-0.007166401925007159,-0.002144130218286353,-0.0012662945860164145
14.902,-2.8515104065991466,0.2014631139853842,0.02267042392829928,-0.6957951455629434,1.822741392589689,-0.006427708821799146,-0.0019213286952480019,0.0007549251168123661
14.936,-2.8507554814823344,0.20657042111242577,-0.0411714499560319,0.15337258639764495,-1.9171733899198553,-0.006591264351554507,-0.001968006048053891,-0.0013710092835358624
14.969,-2.85212649076587,0.21286005908715097,-0.04279266060809946,0.18887801725901512,-0.048685004566593526,-0.006794782954683911,-0.0020184305623476132,-0.0014249955982497122
15.003,-2.85355148636412,0.18989472222434325,0.031333568195555925,-0.6896497556398713,2.226012876986648,-0.006062041811427313,-0.0017995068711694347,0.0010434078209120123
15.036,-2.8525080785432078,0.19505453304752507,-0.0334796124109552,0.15494927396942387,-1.9463417599552886,-0.006226825340447186,-0.0018481804853129175,-0.0011148710932848082
15.07,-2.8536229496364927,0.20098051291883273,-0.03433537685449551,0.1779573534927226,-0.025698631938147462,-0.006418149527309088,-0.0018970846704139807,-0.0011433680492547007
15.102,-2.8547663176857476,0.1835913033003617,0.057375826964358,-0.5221984870411723,2.754090204770375,-0.005862173432145505,-0.0017351941848946606,0.0019106150379131217
15.135,-2.852855702647834,0.18360042908591162,0.05748603307874243,0.0002740476141119933,0.0033094929244572705,-0.005859135464305867,-0.0017464889257669423,0.001914284901522123
15.169,-2.850941417746312,0.1891156399843799,0.05994525188315416,0.1656219489029517,0.07385041454689882,-0.006031610253876577,-0.0018107486847381696,0.0019961768877090336
15.202,-2.848945240858603,0.22140524418763005,0.05907505952242255,0.9696577838813855,-0.026131902724672973,-0.007057232542018979,-0.002133905338918106,0.001967199482096671
15.235,-2.846978041376506,0.21803222695045282,0.12348054702211993,-0.10129180892424108,1.9340987237146359,-0.006943295359471246,-0.0021225093045016685,0.004111902215836594
15.27,-2.8428661391606695,0.21624426462023155,0.053679688596127234,-0.05369256246910723,-2.0961218746544352,-0.006880121733620708,-0.0021254086116430032,0.0017875336302510371
15.302,-2.8410786055304182,0.206565402769135,0.11665325043388143,-0.29065651204494186,1.8910979530857115,-0.006566387215701348,-0.002048907364882781,0.003884553239448252
15.335,-2.83719405229097,0.20655583332433677,0.11633980140952366,-0.0002873707146610537,-0.00941288361434754,-0.006558085624636931,-0.0020742690040040806,0.003874115386937138
15.37,-2.833319936904033,0.21280954050992384,0.11936472163871442,0.1877990145821943,0.09083844532104396,-0.006748199827731849,-0.002163569501186617,0.003974845230569191
15.402,-2.8293450916734644,0.21802374996928447,0.010917488564207286,0.15658286664746637,-3.256673665901115,-0.006908722681384121,-0.002231573852194761,0.0003635523691881027
15.435,-2.8289815393042765,0.21802609162684783,0.010218777066906593,7.032004694756503e-05,-0.020982327246267057,-0.0069080111193096155,-0.002234029019093667,0.0003402852763279896
15.468,-2.828641254027948,0.22462312401959875,0.01011964169746756,0.1981090808633909,-0.0029770381212922935,-0.007116253867453099,-0.002304036200582132,0.00033698406852566976
15.501,-2.828304269959423,0.21805653251907348,0.046990183940379446,-0.19719493995571383,1.1072234907781346,-0.006906087991644139,-0.002243248072692875,0.0015647731252146357
15.535,-2.8267394968342074,0.21805211164944963,0.04728349057810373,-0.00013275884756306703,0.008808007138867363,-0.006902418405065661,-0.0022540397897934253,0.0015745402362508543
15.569,-2.8251649565979573,0.2246364914773643,0.04929362363347499,0.19772912396140185,0.06036435601715496,-0.007107103089960964,-0.0023335348608551935,0.0016414776669947174
15.603,-2.8235234789309622,0.21802043879951838,0.12002774541700892,-0.19868026059597385,2.124147801307325,-0.006891366669529439,-0.0022842429268610303,0.003996923922386398
15.635,-2.8195265550085757,0.21797717427731164,0.1207457405391847,-0.0012992349011032244,0.021561415080353825,-0.0068807882988745,-0.002311392361694168,0.004020833159954851
15.67,-2.815505721848621,0.22456590183868447,0.12487229083585599,0.19785968652771246,0.1239204293294682,-0.0070789738923904095,-0.002410227803365391,0.004158247284834005
15.703,-2.811347474563787,0.18700759665539213,0.05362390467081237,-1.1278770325313014,-2.1395911761274355,-0.005889038635400092,-0.0020246329647637127,0.001785676025538052
15.735,-2.8095617985382493,0.19505484004552207,0.1249149559125568,0.24165896066456266,2.1408724096619944,-0.006136145322224703,-0.002130005129595283,0.0041596680318881415
15.769,-2.8054021305063603,0.20097831803959687,0.1285846502897426,0.1778822220442884,0.11020103234792225,-0.006313169600447922,-0.002221355740039243,0.00428186885464843
15.803,-2.801120261651713,0.1755169571798024,0.042783150070380735,-0.7646054312250592,-2.576621628209065,-0.005507818564095307,-0.0019556631889155727,0.0014246788973436787
15.835,-2.799695582754369,0.18359060439064057,0.11389810824923105,0.24245186819333842,2.1355843296952046,-0.00575581498646665,-0.0020606435991985055,0.0037928070046993946
15.868,-2.795902775749669,0.1891471693756867,0.11696801686006647,0.16686381336474898,0.09218944777283543,-0.005921816180165022,-0.0021457898909644,0.003895034961440214
15.903,-2.792007740788229,0.16407517394553728,0.037212098431793426,-0.752912775680163,-2.3950726254736647,-0.005132070299323394,-0.0018745410878828195,0.0012391628777787213
15.936,-2.79076857791045,0.17209824747429178,0.10759697214992872,0.24093313900163674,2.1136598714154737,-0.005378263372003042,-0.001979176023015578,0.003582979172592627
15.97,-2.7871855987378575,0.17733337316161726,0.11057233751967634,0.1572109816013658,0.08935031140383227,-0.005534422120625441,-0.0020594987489886783,0.003682058839405222
16.002,-2.7835035398984527,0.13045595965366494,0.03863105357832814,-1.4077301353739435,-2.160398917157603,-0.004067643992201509,-0.0015251883993839133,0.0012864140841583273
16.027,-2.7822171258142943,0.13773601655238174,0.11811615363003605,0.21862032728879285,2.38693994149273,-0.004290417961715712,-0.0016215029858244415,0.0039332679158802005
16.07,-2.7782838578984137,0.1419383497811105,0.12129144669360337,0.12619619305491772,0.09535414605307248,-0.004414622844909293,-0.0016885857279676877,0.004039005174896993
16.103,-2.774244852723517,0.137763403049372,0.10542982933313692,-0.12537377572788252,-0.4763248456596529,-0.0042785554260144475,-0.001655081183930524,0.0035108133167934597
16.136,-2.770734039406724,0.13775798311053208,0.10560692043820047,-0.00016276092612399316,0.005318051203109472,-0.004272545358135836,-0.001670039051965661,0.003516710450592076
16.17,-2.7672173289561313,0.14191734019415017,0.10912849173653075,0.12490561812666927,0.10575289184175009,-0.004395367738957563,-0.0017361888660730781,0.003633978774826474
16.203,-2.763583350181305,0.11895028967101323,0.02968981498413364,-0.6897012169110192,-2.385545848420333,-0.0036806763704109,-0.0014637263631642164,0.0009886708389716503
16.236,-2.7625946793423335,0.12624296555782064,0.09710997912611814,0.2189992758801022,2.024629553813348,-0.0039030435438090565,-0.0015617084101473939,0.0032337623048997346
16.269,-2.7593609170374336,0.13005205667765565,0.10051353710917221,0.11438712071576627,0.10220894844006216,-0.004015493280869005,-0.0016220507822427514,0.003347100785735435
16.3,-2.7560138162516985,0.10745812609379606,0.031676054019177016,-0.6784964139297176,-2.0671916843842397,-0.0033149255645371837,-0.001347551893878265,0.0010548125988385948
16.326,-2.7549590036528597,0.11472287222502849,0.10003175868354583,0.21816054448145433,2.052723863794859,-0.0035358674745029225,-0.0014464104362542124,0.0033310575641620765
16.37,-2.751627946088698,0.11819083780971654,0.10373798739065536,0.10414311065129282,0.11129815937265854,-0.0036376766957970236,-0.0015024844352502877,0.003454474980108824
16.402,-2.748173471108588,0.11471024634460421,0.08804019005143299,-0.10452226621958945,-0.4714053255021733,-0.0035258772690717833,-0.001469504082167676,0.0029317383287127186
16.435,-2.745241732779876,0.1147135980560184,0.0879781598954783,0.0001006519944201233,-0.0018627674460866158,-0.003521658347453548,-0.0014798743044046776,0.002929672724519428
16.47,-2.7423120600553563,0.11819257888799004,0.09048715179706136,0.1044738988580071,0.07534510214964145,-0.003623914752404715,-0.0015355302501833517,0.0030132221548421437
16.502,-2.739298837900515,0.11471633159627413,0.09754169067531802,-0.10439181056203913,0.21184801436206188,-0.00351264586940944,-0.0015013718803456165,0.0032481382994880904
16.536,-2.7360506996010265,0.114713085180243,0.09733317116397462,-9.748997090506036e-05,-0.006261847187489561,-0.003507656675491803,-0.0015127185138746465,0.0032411945997603553
16.57,-2.732809505001266,0.11818319072727394,0.09998813795055818,0.10420737378471319,0.07972873232983653,-0.0036086245446275314,-0.0015703428970858626,0.0033296049937535876
16.603,-2.7294799000075125,0.11471215835586222,0.12247174867290381,-0.10423520634870029,0.6751835051755444,-0.0034969690090836583,-0.001537184817612067,0.004078309230807697
16.635,-2.7254015907767046,0.1147155225078504,0.12250035669878598,0.00010102558523056287,0.000859099876341466,-0.003490772460034133,-0.0015514808763660438,0.0040792618780695735
16.67,-2.7213223288986352,0.11816044565918303,0.12559340028711868,0.10345114568566453,0.09288419184182298,-0.003588968805726535,-0.0016129108980436368,0.004182260229561053
16.702,-2.7171400686690745,0.11470563381180396,0.02377498928783726,-0.10374810352489704,-3.0576099399183607,-0.0034801310949282693,-0.0015744130972487138,0.0007917071432849809
16.727,-2.716348361525789,0.11468989920575888,0.023413367088256844,-0.00047251069204440213,-0.010859525512925438,-0.00347841581618597,-0.0015769305598003936,0.000779665124038953
16.769,-2.71556869640175,0.11817987409934837,0.02402880056351364,0.10480405085854315,0.01848148574344738,-0.0035829781708196875,-0.0016277467672085764,0.0008001590587650043
16.802,-2.7147685373429855,0.10746624559187735,0.23442278198588234,-0.3217305858099403,6.318137580251312,-0.003251754445930705,-0.0014941860264262236,0.007806278640129883
16.836,-2.7069622587028555,0.1147406731109567,0.22612672266773012,0.2184512768492297,-0.24913091045502164,-0.0034595322788140686,-0.0016219039135950907,0.007530019864835414
16.87,-2.6994322388380194,0.1182360428658883,0.23265873962912892,0.1049660587066547,0.19615666550747132,-0.00355204959415809,-0.001698494697616254,0.007747536029649994
16.902,-2.69168470280837,0.10749864357643305,0.03929333090788998,-0.3224444231067645,-5.8067690306678355,-0.003222458812127983,-0.0015588598569585218,0.0013084679192327364
16.934,-2.690376234889137,0.11477694304039572,0.030326126364456873,0.2185675514703506,-0.2692854217247179,-0.0034387069686001746,-0.0016683911619990164,0.001009860007936414
16.97,-2.6893663748812004,0.11829543918690401,0.030893599357105294,0.10566054494018881,0.0170412310104631,-0.0035423662151915667,-0.0017231474788158541,0.0010287568585916065
17.002,-2.688337618022609,0.11483239556008314,0.046096132617466534,-0.10399530410873488,0.45653253034117836,-0.0034365178882822555,-0.0016771096292091381,0.0015350012161616357
17.036,-2.686802616806448,0.11483276335015334,0.04627606335142646,1.1044746852997623e-05,0.005403325344141813,-0.0034339454309004077,-0.0016823983851453276,0.001540992909602501
17.07,-2.685261623896845,0.11830709704370876,0.047894340916455495,0.10433434515181433,0.0485969238747459,-0.003535119417793562,-0.0017388453192567928,0.001594881552517968
17.103,-2.683666742344327,0.10740109970236227,0.22663669623164068,-0.32750742766806284,5.367638297753308,-0.0032019824596222425,-0.0015932010456603668,0.007547001984513635
17.135,-2.6761197403598134,0.11479661760943066,0.23296480587244553,0.22208762483688876,0.19003332254669222,-0.0034093355354833516,-0.0017290466841990446,0.007757728035552437
17.169,-2.668362012324261,0.11827885623518335,0.24037258675763068,0.1045717305030836,0.22245588243799247,-0.00349860466250403,-0.0018091239055260343,0.008004407139029102
17.202,-2.660357605185232,0.11480167646976684,0.2585563811936731,-0.1044198127752704,0.5460598929742462,-0.003381046854965684,-0.001784086427916251,0.008609927493749314
17.236,-2.651747677691482,0.11479317464713597,0.2588622606610056,-0.0002553099889151405,0.009185569589565012,-0.0033653023707294785,-0.001813013360609968,0.008620113280011487
17.269,-2.643127564411471,0.0766014196496444,0.23325346111344056,-1.1468995494742211,-0.7690330194463975,-0.002235677415314349,-0.0012281830339219938,0.007767340255077571
17.302,-2.6353602241563934,0.04065461683539362,0.22639347850028835,-1.0794835679955188,-0.20600548387844472,-0.0011815163987428977,-0.0006608943555125343,0.007538902834059603
17.336,-2.627821321322334,0.012701286230230655,0.15876603391903663,-0.8394393575124013,-2.0308541916291807,-0.0003677972552086341,-0.00020883931627829758,0.00528690892950392
17.37,-2.62253441239283,-6.082014731685188e-09,-1.2860201792364023e-07,-0.3814201895569185,-4.767752628259896,1.7585506723220377e-10,1.0046810020700375e-10,-4.28244719685722e-09
17.403,-2.6225344166752773,-5.354784483692177e-09,-1.2610310793579548e-07,2.1838746185976307e-08,7.504234197731987e-08,1.5482796326752294e-10,8.84550677352937e-11,-4.19923349426199e-09
17.435,-2.6225344208745103,-2.8837901836268098e-09,-8.595322651825808e-08,7.420403303499601e-08,1.2057021446707928e-06,8.338176118177677e-11,4.763699821938417e-11,-2.862242443057994e-09
17.469,-2.622534423736753,0.01308624277313384,-0.26185193972704757,0.3929803500577784,-7.863419032246877,-0.0003793126228608897,-0.0002145177524798357,-0.008719669592910685
17.503,-2.631254093329664,0.012701431493428802,-0.6753250285055986,-0.011555894285436559,-12.41660927262916,-0.00037135593935982324,-0.00020243620412991296,-0.022488323449236437
17.535,-2.6537424167789005,0.012701358964486511,-1.0923680401627651,-2.1780463150533043e-06,-12.523814163878873,-0.00037713736818663796,-0.00019141271402882924,-0.03637585573742008
17.57,-2.6901182725163206,7.582650007386725e-08,-1.3987996217052685,-0.3814199140536467,-9.202149595870972,-2.29685867218932e-09,-1.0483443721935578e-09,-0.04658002740278545
17.602,-2.736698299919105,3.805768353112735e-08,-1.3576580974548176,-1.134198694977174e-06,1.2354812087222498,-1.1757366984114006e-09,-4.727280776807497e-10,-0.04521001464524543
17.635,-2.781908314564351,-2.936421300372896e-05,-1.3572908757123299,-0.000882951071689492,0.011027679954585918,9.227201514881354e-07,3.233773837057624e-07,-0.04519778616122059
17.67,-2.8271061007255716,-3.771604454911809e-05,-1.397948047551693,-0.0002508057521137878,-1.2209360912721658,1.2029566049872693e-06,3.605642955939021e-07,-0.046551669983471385
17.702,-2.873657770709043,-1.5338003450309982e-05,-1.3566382328705942,0.0006720132462104538,1.2405349754083737,4.95417861633023e-07,1.2404827385737145e-07,-0.04517605315459079
17.735,-2.9188338238636344,-1.4411125061894734e-05,-1.3568280374605133,2.7834185838295736e-05,-0.005699837535108984,4.702686157019987e-07,9.541022919395719e-08,-0.045182373647435096
17.769,-2.9640161975110697,0.013098937114069701,-1.4516160535431226,0.39379424141536323,-2.8464869694477275,-0.0004310300569214952,-6.664666961815935e-05,-0.04833881458298599
17.803,-3.012355012094055,-7.437999046147639e-06,-1.6736337370584438,-0.3935848382317071,-6.667197703162796,2.463819358676245e-07,2.5062038129029745e-08,-0.055732003444046184
17.835,-3.068087015538101,-4.6836212029042525e-06,-1.6735588548359952,8.271404934664822e-05,0.0022487153888455826,1.557820091900064e-07,7.114963761140353e-09,-0.05572950986603865
17.868,-3.1238165254041395,-2.0666857573040623e-06,-1.7778329137107824,7.858665001802372e-05,-3.13135311936298,6.880577517048806e-08,-8.136542986571702e-10,-0.05920183602656906
17.901,3.100166945748877,2.835777101828163e-06,-1.7257962901174122,0.0001472211068808476,1.5626613691702775,-9.418609303778712e-08,6.61898425144049e-09,-0.05746901646090983
17.936,3.042697929287968,7.572920525861977e-06,-1.7260285231356454,0.0001422565592802947,-0.006973964511506406,-2.500925927518536e-07,3.209456733875134e-08,-0.057476749820417
17.97,2.9852211794675503,0.013100563369447512,-1.317266042979689,0.3931828963640135,12.275149554232923,-0.0004292980148803347,7.736718623047401e-05,-0.043864959231223646
18.003,2.941356220236327,0.002174468032716799,-1.5683361015846096,-0.32811097107299436,-7.539641399547165,-7.05547515051775e-05,1.6248459838344974e-05,-0.052225592182767504
18.036,2.889130628053559,1.9309725557304814e-05,-1.5963372024590212,-0.0647194686834683,-0.8408739001324821,-6.1806930715861e-07,1.770869913674749e-07,-0.05315802884188541
18.069,2.835972599211674,0.002237946051467704,-1.4514236819510653,0.06662571549280477,4.351757372611289,-7.05007810139548e-05,2.4131437956361823e-05,-0.04833240860897048
18.102,2.787640190602703,3.6358639213837114e-05,-1.4380595081718357,-0.06611373610371972,0.4013265399168049,-1.1252087033122303e-06,4.4668010189729744e-07,-0.04788738162212213
18.136,2.7397528089805814,2.8888924446789073e-05,-1.438123830558092,-0.00022431575877021145,-0.0019316031908768539,-8.760251215382674e-07,3.973026672644225e-07,-0.04788952355758447
18.17,2.691863285422997,3.043450679638124e-05,-1.3998330989023346,4.641388437213712e-05,1.1498718214942116,-9.020972769514214e-07,4.616861475448854e-07,-0.04661444219344775
