Time,linear_velocity_x,world_velocity_x,world_velocity_y,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw
20.569,0.11827129073807575,0.006092554529700589,-0.11811426244172661,-1.1628860818728093,0.10416346771428217,-1.0238317537855952,0.00012668581110550592,-0.003936149729746707,-0.03872410652636455
20.601,0.11473016658921767,0.0014698928431866039,-0.11472075026175164,-1.1280860786050944,-0.10634006453027282,1.0450451431746224,-2.280921716429111e-05,-0.0038202218208597365,-0.03756526641754965
20.636,0.1147212015794893,-0.002839424321241084,-0.11468605739742634,-1.0422002182592647,-0.00026921951136247907,2.5791549653402304,-0.00016079784107376693,-0.0038166385304659782,-0.03470526726803352
20.666,0.1181965258354364,-0.007023641480490285,-0.11798765689647593,-1.073400813066132,0.10436409177018313,-0.9369547990050279,-0.00030404950553253313,-0.003923972753616733,-0.0357442470751022
20.702,0.11473972526740442,-0.010907037222014929,-0.11422014311616416,-1.0420619723117701,-0.10380782486582517,0.9411063289598196,-0.00042911749225174985,-0.003796466384266453,-0.03470066367798195
20.735,0.1147540164207968,-0.014865041738662049,-0.1137871469842369,-1.162765189309766,0.00042916376553698914,-3.6247212311710446,-0.0005682305464566263,-0.0037785831067734996,-0.038720080804015206
20.77,0.1182557846856846,-0.019846332567143885,-0.11657853016426876,-1.1978529421921433,0.10515820615278662,-1.0536862727440666,-0.0007381223935831281,-0.0038678565881728336,-0.03988850297499838
20.803,0.11479751883382658,-0.023763580090207265,-0.1123110083282092,-1.1628736481408875,-0.10385182738312361,1.050429250788465,-0.0008635330164289476,-0.0037237022813962624,-0.03872369248309156
20.836,0.11480751914905186,-0.028096222706913792,-0.11131652493122222,-1.1151920332222258,0.00030030976652511824,1.4318803278877366,-0.0010042098282688789,-0.0036886180467757264,-0.037135894706300125
20.869,0.11831643110347691,-0.03319418045430157,-0.1135646258877784,-1.1491040214966222,0.10537273136411537,-1.0183780262581483,-0.0011774415137091575,-0.00375963326117152,-0.03826516391583752
20.901,0.1148547095470045,-0.03641678801955046,-0.10892851718198451,-1.1233494618053705,-0.10395560229646879,0.7734102009384871,-0.001280233007954683,-0.003603794644902272,-0.03740753707811884
20.936,0.11486884533315621,-0.04047008910588399,-0.10750359768833029,-1.1235923751942016,0.00042449808263398276,-0.007294696361293984,-0.0014143034064182962,-0.003553825831147922,-0.03741562609396692
20.969,0.11834175292473093,-0.045807425017229425,-0.10911668203619905,-1.1575899472485567,0.10429151926650801,-1.0209481097403919,-0.0015950342376600801,-0.003603289165609535,-0.03854774524337694
21.001,0.11483319764537656,-0.04849680948056229,-0.10408997430909549,-1.1232589188271542,-0.10536202040103211,1.03096181445653,-0.0016793854787714062,-0.0034351883024024404,-0.03740452199694424
21.035,0.11479158057773993,-0.0523364411547353,-0.1021665498037038,-1.066551797608156,-0.0012497617908896756,1.7029165531230699,-0.0018028465008319947,-0.0033704852394782895,-0.0355161748603516
21.069,0.11824901808170148,-0.05761584584662663,-0.103262987486632,-1.0984252802368897,0.10382695207091731,-0.957161640502513,-0.0019810618398443227,-0.003402805604424051,-0.03657756183188843
21.103,0.11473164021391606,-0.05952858002014376,-0.09808005621409902,-1.065761213654698,-0.105626962996559,0.9809029003661196,-0.00203983574096293,-0.003230208120279443,-0.035489848414701444
21.136,0.11469310362252685,-0.06295005956710331,-0.09587386515138432,-1.0968966581714936,-0.001157254996672888,-0.9349983338377095,-0.002154072016677993,-0.0031536097411160617,-0.03652665871711074
21.169,0.11816483867472444,-0.06841943685767685,-0.09634163045694225,-1.130240918228283,0.10425630787380129,-1.0013291308345187,-0.0023381954760597783,-0.0031645484213793577,-0.03763702257700183
21.203,0.11468960474678894,-0.06987872894951662,-0.09094321677494513,-1.097397176909973,-0.10436137921728228,0.9862985380873881,-0.00238177182247524,-0.002985222317014858,-0.036543325991102105
21.235,0.11470587004241638,-0.0731650783995097,-0.08834199411933893,-1.1233557387565576,0.0004884473161393577,-0.7795363917893248,-0.002490845453948826,-0.002895537518117949,-0.03740774610059337
21.27,0.11820290907457837,-0.07874754735461639,-0.08815186611368753,-1.1576610737884976,0.10501618715201166,-1.0301902411993993,-0.0026782180751152317,-0.002884191433510212,-0.03855011375715697
21.302,0.11474550428848591,-0.07968545560524783,-0.08256366585492082,-1.123852519280078,-0.10382596955232588,1.0152719071597502,-0.002704347009138508,-0.002699080872964808,-0.0374242888920266
21.335,0.1032840718423968,-0.07445639871631902,-0.07158103230983687,-1.3686347443933122,-0.3441871605432167,-7.3508175709679975,-0.002532848539792948,-0.002326333006602584,-0.045575536988297305
21.369,0.10644145286525243,-0.08001375315312997,-0.0701967392007331,-1.4104501523863968,0.09481624693260164,-1.2557179577502877,-0.002718363498350719,-0.002274131356966142,-0.04696799007446702
21.403,0.10333548187590211,-0.08079289727001325,-0.06442615590924215,-1.3692386404551102,-0.09327240208259228,1.2375829408794767,-0.002738373216730665,-0.0020833228851585626,-0.04559564672715517
21.436,0.10335530221115977,-0.08366150728093957,-0.06068830772596533,-1.3694227849175273,0.0005952052629927536,-0.005529863736249303,-0.0028310336021085706,-0.001956709557124244,-0.045601778737753666
21.469,0.1182899102666625,-0.0988171599621361,-0.06502054881276129,-1.2172485784107918,0.4484867283934753,4.569795991193258,-0.003333586670188813,-0.002097908976071566,-0.04053437766107937
21.502,0.11479436019200569,-0.09837525728022596,-0.059161253257020235,-1.1812511918585251,-0.10497147371341767,1.081002599167168,-0.0033137934126336896,-0.0019051401364583462,-0.03933566468888889
21.536,0.11476138112473844,-0.10059679790185369,-0.055230959158347734,-1.1808315641207063,-0.0009903623803978903,0.012601433568131652,-0.003385165632662131,-0.001772864036188571,-0.039321691085219525
21.569,0.11822169640883917,-0.10578659528888464,-0.05277845923262127,-1.2679857206457992,0.10391337189491694,-2.6172419376904754,-0.0035587462741909015,-0.001682640445276258,-0.042223924497505116
21.601,0.11473156315324613,-0.10473414756200844,-0.04684111354405169,-1.2305291467854198,-0.10480880647426544,1.1248220378492302,-0.003518624623403701,-0.0014879264808336345,-0.04097662058795448
21.636,0.1146631141257333,-0.10650150773123808,-0.042485981123000706,-1.22967156179974,-0.00205552635173686,0.025753302873266735,-0.0035744715127721347,-0.0013417866891700897,-0.04094806300793135
21.67,0.11817640789092218,-0.11146524075244986,-0.039257655126102554,-1.1483349857651017,0.10550431727293948,2.4425398208600084,-0.0037358798812618887,-0.0012360012032537088,-0.038239555025977895
21.702,0.1146915751164031,-0.1095557989520178,-0.03393647475308234,-1.1144470778907618,-0.10464963286844087,1.017654891121319,-0.0036683377247061504,-0.0010621383766526793,-0.037111087693762375
21.735,0.11472033484178691,-0.11076726482694,-0.029855791213268038,-1.2134821322190619,0.0008636554169312844,-2.9740256555045064,-0.003707630720729424,-0.0009194120806658937,-0.040408955002894764
21.769,0.11820327115458247,-0.11527974792348109,-0.026126481399959135,-1.2503369679174725,0.1045926820659327,-1.106751822775094,-0.0038558159715140505,-0.0007898549949953465,-0.04163622103165184
21.802,0.11474521161672553,-0.11286590970820096,-0.020682118235503626,-1.2137944185922551,-0.10384563176747563,1.0973738536101316,-0.003771328328774525,-0.0006125804718362576,-0.0404193541391221
21.835,0.11476394390564387,-0.1136280035107388,-0.016107130065325114,-1.2140300821528651,0.0005625311987489822,-0.007076983802102099,-0.0037936223743059577,-0.00045974714041057785,-0.040427201735690414
21.869,0.09166875427619248,-0.09120723651823932,-0.009186975413862052,-1.2283892640471148,-0.6935492381216635,-0.43120666349098113,-0.0030426101974786518,-0.00024373061854625984,-0.040905362492768924
21.902,0.0579672190095558,-0.057864700597956335,-0.0034459983184384154,-1.2258600608872632,-1.0120581161152153,0.07595204684239074,-0.001928701248817453,-7.539625097096171e-05,-0.04082114002754587
21.934,0.04596954868666493,-0.04596154461223874,-0.0008578014413873939,-1.3967924089637218,-0.36029040008681285,-5.133103545839598,-0.0015306318211002826,7.033819001463816e-06,-0.04651318721849194
21.968,0.047367933568180455,-0.04734956243974195,0.001319116099718302,-1.4391864336018216,0.041993539985451134,-1.2730938329759707,-0.001575084533254546,8.168515040704657e-05,-0.04792490823894067
22.003,0.045960525388959346,-0.04582863300684767,0.003479409540834379,-1.3966762050810813,-0.04226450988651979,1.2765834390612725,-0.0015228494466843889,0.00015130501363731818,-0.04650931762920001
22.035,0.09132418188484862,-0.0906422062522998,0.011139867263681906,-1.2257772086930006,1.3622719668435215,5.132101993636057,-0.003009977453660351,0.0004324489398789624,-0.04081838104947692
22.069,0.11822312203613698,-0.11665405568759199,0.0191973403263974,-1.196846166917184,0.8077759805191701,0.8688000533278265,-0.00387081433122093,0.0007165020299327962,-0.03985497735834223
22.102,0.11474583315222961,-0.11239059795384611,0.023129196211201183,-1.1616459069003229,-0.104423089606828,1.0570648653712027,-0.0037267786341745324,0.0008423885503663078,-0.03868280869978075
22.135,0.08138253773908447,-0.07901807302491205,0.019474639516129027,-1.1616522755192846,-1.0019007631575116,-0.000191249818671158,-0.002618104107008177,0.0006992308758480013,-0.03868302077479218
22.17,0.059040707658734926,-0.05673608237910914,0.01633469060359404,-1.4211488930025764,-0.6709258282387248,-7.792691215714467,-0.001875737888485302,0.0005884390447084558,-0.0473242581369858
22.203,0.05729611430975243,-0.05424803960532128,0.018438950999872847,-1.3792525056872253,-0.05239019066013508,1.2581497692297614,-0.0017917264959195513,0.0006552785309896992,-0.04592910843938461
22.236,0.09291553714353432,-0.08650689929842682,0.03390948859011802,-1.1493788955183684,1.0696523373508073,6.903111416482191,-0.0028583696520630606,0.0011840316964830341,-0.03827431722076167
22.269,0.0708989859720711,-0.06497045736428367,0.02838143551238614,-1.4082106216445773,-0.6611576928367331,-7.772724508294563,-0.0021405678902037067,0.000995473576962165,-0.04689341370076443
22.303,0.06881931940719058,-0.061703974657151946,0.030474878755763195,-1.366863407965018,-0.06245244939581156,1.2416580684552372,-0.0020309414851583866,0.0010612174865646325,-0.045516551485235104
22.335,0.11589343917728187,-0.1014682782684927,0.05599533685554595,-1.163691150958032,1.4136372303330718,6.101268979188763,-0.003341924191142627,0.0019296376263330164,-0.038750915326902474
22.369,0.09459583865670845,-0.08098872372252643,0.04887943658597448,-1.4230056639051167,-0.6395675832004029,-7.787222611023561,-0.0026573576503342794,0.0016909626555592274,-0.04738608860804039
22.402,0.09186257752684379,-0.07631190496034271,0.05113928344432494,-1.381151529702702,-0.08207991380974958,1.2568809069794231,-0.0025011364139008664,0.0017607651874884432,-0.04599234593909998
22.436,0.10329840101774457,-0.08307722577951238,0.061390017181971006,-1.3623841011229392,0.3434181228498731,0.5635864438367197,-0.002719158602846374,0.0021063295226755657,-0.045367390567393875
22.468,0.1064928941479638,-0.08268800826783437,0.06710759862122902,-1.4039401919632153,0.09593072463120812,-1.2479306558641474,-0.00270028010077992,0.0022982224273867804,-0.04675120839237507
22.503,0.1033881291532437,-0.07714476960828776,0.0688316044553082,-1.3626822318725522,-0.09323618602763044,1.2389777805003923,-0.0025160436396391133,0.002349581362554027,-0.04537731832135599
22.536,0.11480701963844449,-0.08210981053548956,0.08024107908103047,-1.226662200578581,0.34290962418020365,4.08468562444358,-0.0026789305687368414,0.002727121517980589,-0.04084785127926675
22.57,0.11825740258466376,-0.08113172499772911,0.08603752939830442,-1.2634752280460804,0.10361510349006821,-1.1054963203453263,-0.002640626551340987,0.0029210312397747536,-0.04207372509393448
22.602,0.11474707401535997,-0.07514232948069864,0.08672093931283625,-1.225912419544045,-0.10541527235146521,1.1280122673283908,-0.0024426083959696024,0.0029380725688082656,-0.040822883570816704
22.634,0.11473622798367397,-0.07153374784461819,0.08970688341049529,-1.2257767202076324,-0.0003257066572371159,0.004075055147524132,-0.002320453622916822,0.003035019275558008,-0.04081836478291416
22.664,0.11815601082163901,-0.0698347142191398,0.09530978744711557,-1.2804199848846753,0.10269618132027149,-1.6409388791904786,-0.002257138995562255,0.003222424149329048,-0.042637985496659696
22.703,0.11466443495960936,-0.0637669306397651,0.09529801257838419,-1.2425549818076584,-0.10485212798887845,1.1370871794899968,-0.0020571886724650434,0.0032164430375850135,-0.04137708089419503
22.735,0.08253029094577528,-0.04301998420903697,0.07043102925734174,-1.1636969039199827,-0.964989309724747,2.368110447077349,-0.0013867700469734595,0.002372519662686531,-0.038751106900535424
22.768,0.07089728303709768,-0.034584394409170036,0.06188977625903414,-1.4172696792490316,-0.3493395768371653,-7.614798057929395,-0.001102608932715659,0.002087335905058685,-0.047195080318992756
22.803,0.06881923620754792,-0.030699095101035308,0.06159263618459485,-1.375675616495814,-0.06240380869518805,1.2490709535500792,-0.0009749515411402117,0.0020737287525048292,-0.04580999802931061
22.835,0.11589342136251023,-0.04689393744392808,0.1059822803402215,-1.1636906309292392,1.413639193842712,6.365915482479721,-0.0014928057270700461,0.003558579091843795,-0.03875089800994367
22.869,0.13004341574648057,-0.047972757110629524,0.12087143812421748,-1.3802744355947205,0.42492475627538556,-6.504018158122562,-0.00150444527414959,0.004060308307890207,-0.0459631387053042
22.902,0.12624471610808521,-0.04113079312490514,0.11935655072985014,-1.3400046339678209,-0.11407506421607666,1.209303352159148,-0.0012805384847839126,0.004003807748968333,-0.04462215431112844
22.935,0.11477360683290175,-0.0325158575473557,0.11007133974561037,-1.2468895308259673,-0.3444777560115155,2.796249343599206,-0.0010063819527507672,0.003686798552148452,-0.04152142137650472
22.969,0.11829071589339307,-0.02877436836701811,0.11473765376566923,-1.2851633116891794,0.10561889070544518,-1.1493627886850477,-0.0008761497560964915,0.0038400978416448612,-0.04279593827924968
23.002,0.11481812523106859,-0.023139381782205537,0.11246230876304597,-1.2474461683216076,-0.10428200187160613,1.1326469479751295,-0.0006925474102876065,0.0037599197872750004,-0.04153995740510954
23.035,0.11479844709919058,-0.018445922381594995,0.11330680210771917,-1.2471997792969174,-0.0005909348912313426,0.007399069810516751,-0.0005357316964534606,0.003784785513808012,-0.04153175265058735
23.069,0.11824079217482049,-0.01413711261513539,0.11739261893763196,-1.2957091236822968,0.10337372599489202,-1.4567370686300136,-0.0003862979406123449,0.003918115921858758,-0.04314711381862049
23.102,0.1147421957040808,-0.008792289001214246,0.11440483874868539,-1.2573385317283292,-0.10506295707926996,1.1522700286476766,-0.0002129547165851695,0.003814696575390396,-0.041869373106553365
23.135,0.09092713864901347,-0.003166559042820117,0.09087198383839354,-1.2686567182624362,-0.7151668785305503,-0.33988548150471437,-4.150505976831897e-05,0.0030273640526974456,-0.04224626871813913
23.166,0.08268687812691827,0.000613034051840013,0.08268460560241624,-1.5245641341288032,-0.24745527093378974,-7.684907383374384,9.02825763610369e-05,0.0027516966748407064,-0.05076798566648915
23.202,0.08024651151601084,0.004666266858408582,0.08011072689780926,-1.4796198477258375,-0.07328428260983288,1.349678270359329,0.00022103088976327414,0.0026627806725470914,-0.049271340929270394
23.235,0.06882834939954915,0.007381610300797348,0.06843137811292113,-1.3872232921505445,-0.3428877512450956,2.774671338597388,0.00029834417743695025,0.0022722780355670987,-0.046194535628613136
23.27,0.07088900918800674,0.010849138992694424,0.07005389216006845,-1.4289470907613184,0.06188167532905655,-1.2529669252484656,0.0004166313998363084,0.0023233205086314337,-0.047583938122351906
23.302,0.0688200161202509,0.013755498177134865,0.06743130496060738,-1.3871189978775949,-0.06213192395663164,1.2560988853971042,0.0005097462310568013,0.002234086815624914,-0.04619106262932391
23.334,0.06883739405734336,0.016858698431125075,0.06674107511730953,-1.438687151818329,0.0005218599727464913,-1.54859321143346,0.0006144073765560924,0.00220818254818483,-0.04790828215555036
23.361,0.07094149357862337,0.02064799451373344,0.06787013948509826,-1.4825102622426745,0.0631861718102103,-1.316009322052414,0.0007430749612516936,0.002242189108236187,-0.049367591732681064
23.403,0.06891168156849325,0.023286162765483363,0.06485811036606624,-1.4387030891878794,-0.060955315619522846,1.3155307223662187,0.000826858933820792,0.0021403775397823197,-0.04790881286995639
23.434,0.057427299279347074,0.021971619053154666,0.053057917964265684,-1.3713155675260853,-0.3448763450194048,2.023649299152975,0.0007717346587240569,0.001749512111839196,-0.045664808398618646
23.467,0.059233675977347564,0.025137334724036946,0.053635275451526555,-1.4128288036863728,0.05424554648650117,-1.2466437285371608,0.0008787712298474413,0.0017657084817216133,-0.047047199162756216
23.502,0.05750946579585398,0.02682764998675307,0.05086861362680102,-1.3714210512948881,-0.05177808352833576,1.2434760477923315,0.0009317229368215596,0.0016729404561876785,-0.04566832100811978
23.535,0.05752038340739817,0.029127484312644888,0.04960024359769529,-1.3715154145041706,0.00032785620252821215,-0.0028337300084824756,0.0010073190751369702,0.0016289683707504034,-0.045671463302988886
23.569,0.05924103285921419,0.03229978334020717,0.04966109111167586,-1.4400080846562835,0.05167115470918978,-2.056836941504892,0.0011148127704681055,0.0016272972251431895,-0.047952269219054246
23.601,0.057484112054410466,0.03361568845647332,0.046630554664097074,-1.3975087388569418,-0.05276038452864041,1.276256630610861,0.0011551232576560465,0.0015261948691911887,-0.046537041003936165
23.635,0.11378294933737246,0.07076001268943016,0.08910432180373043,-1.2506350938145827,1.6906557742631227,4.410619971242015,0.002417404211986774,0.0029172576949571295,-0.04164614862402561
23.669,0.08832133374329718,0.0577577966951414,0.06681837258656932,-1.351582366118006,-0.7646130809031616,-3.031449618721419,0.0019727492010607403,0.0021810254773349403,-0.0450076927917296
23.703,0.0803474183297354,0.05522494545991283,0.05836020074676881,-1.3790381835754797,-0.23945691932617957,-0.8244990227469584,0.001882958886411041,0.0019004940209274607,-0.04592197151306348
23.735,0.08036272410415976,0.057856818708947134,0.055774151309736,-1.3788463790024785,0.00045963286559654926,0.0057598970871220465,0.0019685867742232936,0.0018124031876532146,-0.045915584420782536
23.77,0.07639724010552962,0.05737759622285507,0.05044154782943275,-1.3436589867924018,-0.11908360356246674,1.0566784447470485,0.0019476084745935563,0.001636404744477947,-0.04474384426018699
23.802,0.068809988634066,0.053659648955730464,0.04307501143085243,-1.3709918040924527,-0.22784538953344205,-0.8208053243258523,0.0018189830348496845,0.0013931178444325373,-0.04565402707627868
23.835,0.10753754254557256,0.08684521795293552,0.06342106255376012,-1.3054419992192685,1.1629896069521488,1.9684626088043295,0.002936931748335276,0.0020484078662945104,-0.043471218574001644
23.866,0.11820997251234706,0.09840352717776052,0.06550071328119714,-1.3087547936224875,0.32049339239563074,-0.09948331541198095,0.0033233222484913135,0.0021090897248179797,-0.043581534627628836
23.901,0.1147424829065492,0.09819633940642356,0.05935752952017294,-1.2700654400102018,-0.10412881699092673,1.1618424508193888,0.0033107556699052236,0.00190687866745431,-0.042293179152339724
23.936,0.11479483947989595,0.10066411197082083,0.05517781920610056,-1.2702335060384513,0.0015722694698723266,-0.005047027875359777,0.0033899700340253094,0.0017659887792448575,-0.04229877575108043
23.969,0.07676218094344042,0.06881312035236695,0.03401744979512939,-1.3450110724174529,-1.1421218779716373,-2.245572563933981,0.002316074642116526,0.001081094544767463,-0.04478886871150119
24.002,0.05740689918488917,0.05254960556010508,0.023110409548543293,-1.3674814717376,-0.5812396924489864,-0.6747867663707855,0.0017668163090520247,0.0007294747580677271,-0.045537133008862085
24.036,0.04587890182658046,0.042794235897817216,0.016538651901983416,-1.3757188561955946,-0.3461861068561175,-0.2473689026424805,0.0014371624950063958,0.000517908395938512,-0.045811437911313306
24.069,0.04740942976882467,0.044958124282286904,0.015047295173005794,-1.4181328587379904,0.04596180006739369,-1.2736937700419158,0.0015083783098870762,0.00046554569843300185,-0.04722382419597509
24.102,0.046008891492411864,0.044270703231283674,0.01252688835138793,-1.3764798998939336,-0.04205820649888294,1.2508396049266317,0.0014832568896335438,0.0003832185650898036,-0.04583678066646799
24.136,0.03430014998052079,0.033397562740680654,0.007816846657605623,-1.3828032236476082,-0.3516138592159481,-0.18988960221245088,0.001117737893741921,0.00023460797592920432,-0.04604734734746536
24.169,0.03553001329687635,0.034931111945766764,0.006496095989786514,-1.4262976514009713,0.03693283232298971,-1.3061389715724652,0.0011679049195972193,0.00018862017516551918,-0.04749571179165235
24.202,0.03445632559031035,0.034136421296971725,0.0046843477903685486,-1.3841341947629513,-0.032242874071050955,1.26616986900961,0.0011399346412842746,0.00012974096421875336,-0.04609166868560628
24.235,0.022771194688756435,0.022678457713661986,0.002053013220340866,-1.3718799953795537,-0.35090483187849597,0.3679939754774041,0.0007564913070333899,5.109457418948547e-05,-0.04568360384613914
24.269,0.023653167333426768,0.023629649078859227,0.0010545185219115604,-1.4147510577438116,0.026485665005115094,-1.2874192902179538,0.0007874032894373838,1.6570741694521656e-05,-0.04711121022286893
24.299,0.022901662782545358,0.022901590418109973,-5.757192507347884e-05,-1.3727465729060477,-0.02256770423067297,1.26139594107399,0.0007623135770235055,-1.9344156717268475e-05,-0.045712460877771394
24.336,0.022862820641169724,0.02283623885097346,-0.001102162788151964,-1.3724271152862029,-0.0011664306719409655,0.009593321917263215,0.0007593435320270289,-5.4063151066893445e-05,-0.04570182293903056
24.369,0.02359349865979293,0.023489498339447575,-0.002212836815208086,-1.5306592386928415,0.021942282841537705,-4.751715417616775,0.000779984083934453,-9.358602332521346e-05,-0.050970952648471624
24.403,0.022761316927625355,0.02252278920695604,-0.0032865657788683903,-0.9508302207590097,-0.024990442407434664,17.412282820835788,0.0007481510884415673,-0.00012129702359673312,-0.031662646351275026
24.435,0.022758803886631155,0.022404982385730608,-0.003997489042541388,-0.5338170522082877,-7.546669652252901e-05,12.522917974496155,0.000744863501828438,-0.0001397404794099721,-0.017776107838535983
24.47,0.023448514411428773,0.023007113793429124,-0.004528304649555534,-0.12456462951746036,0.020712027771700243,12.289862543268086,0.0007658219432200011,-0.00015238110718927486,-0.00414800216293143
24.502,0.022758680775342783,0.022311842875293843,-0.004487674023606945,0.30027041216215267,-0.020715724807387093,12.757809059447839,0.0007437190989456584,-0.00014572256118511925,0.009999004724999684
24.536,0.0227607130327165,0.0223575953043625,-0.004264737971319993,0.7173404793734965,6.102874996151932e-05,12.524626642983298,0.0007461332326734852,-0.0001331105258968899,0.02388743796313744
24.569,0.021233141315722067,0.0209461556867899,-0.003479202793483365,1.1367895585624384,-0.045873024534367396,12.596068444112365,0.000699533039092385,-0.00010262929094559807,0.0378550923001292
24.601,9.298586016165948e-06,9.223999112447106e-06,-1.1753902643853693e-06,1.3577672991734764,-0.6373526345257027,6.635968186517658,3.079392186523948e-07,-3.218446198179428e-08,0.04521365106247677
24.635,1.3690871799457585e-05,1.3645393658616039e-05,-1.1149899239832158e-06,1.3578218478560125,0.0001319004739727218,0.001638098574656781,4.5507605764729555e-07,-2.684551674071457e-08,0.04521546753360522
24.67,-2.527942598874745e-05,-2.5262758630291958e-05,9.178260772986511e-07,1.3993648543193593,-0.0011702792128590101,1.2475377316320375,-8.416574249555837e-07,1.095548809908108e-08,0.04659884964883467
24.703,0.020652450170330964,0.02065135814968077,0.00021237846316740386,1.2458626231281522,0.6209528407303216,-4.609676612348561,0.0006873462879129873,2.1333282535778553e-05,0.041487225350167474
24.736,2.669399507603864e-05,2.6658230152623337e-05,1.3813537741430038e-06,1.5012122857917687,-0.6193920773349826,7.66815803794644,8.861998562441121e-07,6.816397276159069e-08,0.0499903691168659
24.769,3.215169026215302e-05,3.198536290846636e-05,3.2661516081053992e-06,1.5467639822028791,0.0001638947503337652,1.367918811144458,1.0618412779151082e-06,1.361391656394749e-07,0.051507240607355884
24.802,4.321666107866886e-05,4.271004787735933e-05,6.597848520707748e-06,1.4624905606038965,0.0003322814059013764,-2.53073338135083,1.416333517656484e-06,2.54246940402259e-07,0.048700935668109756
24.835,7.960380917720838e-05,7.798573577985109e-05,1.5968451721962902e-05,1.4623154810964643,0.0010927071501062918,-0.005257642865832726,2.5829545951157333e-06,5.947554985772661e-07,0.04869510552051227
24.87,0.00010746605908457957,0.00010410750892723792,2.6656714728852634e-05,1.5062551086588174,0.0008367042014225582,1.3195083352058001,3.443069308866266e-06,9.742219741515973e-07,0.05015829511833862
24.902,6.475259111111225e-05,6.184474718937138e-05,1.9186591690178704e-05,1.3575219139473997,-0.0012826867259299493,-4.466462303646176,2.0442900220782206e-06,6.852366787975832e-07,0.04520547973444842
24.936,0.00012324031006772217,0.00011593551096131245,4.179870002437521e-05,1.3569834202984488,0.0017563879566549522,-0.016170980448978297,3.827896001314049e-06,1.4786347973717935e-06,0.045187547895938346
24.97,0.00012416388888451048,0.00011478282672865629,4.7345263660733025e-05,1.397877972561454,2.7735099603252652e-05,1.228064632522682,3.7841998136626006e-06,1.6649737890562674e-06,0.04654933648629642
25.002,0.00010470327247568044,9.482989064703825e-05,4.438543800603237e-05,1.356643896398043,-0.0005844028951600613,-1.2382605454477815,3.123381034063508e-06,1.5488497058048879e-06,0.04517624175005484
25.034,8.224391294668458e-05,7.283790739193055e-05,3.819293735164106e-05,1.3566518381169732,-0.0006744552411109867,0.00023849005796576473,2.3959539928873305e-06,1.3261706973317127e-06,0.04517650620929521
25.07,7.092067370706445e-05,6.125822822332862e-05,3.573753536552971e-05,1.3978453159081285,-0.00034003721440300675,1.23704137510977,2.011469868268839e-06,1.2370984329656464e-06,0.04654824901974069
25.103,5.836709977269972e-05,4.899181472742048e-05,3.172570606921758e-05,1.356923532002333,-0.0003769842022331752,-1.2288823995734413,1.6070079306364495e-06,1.0929586905401172e-06,0.04518555361567769
25.133,4.3410112633504106e-05,3.5334295159381356e-05,2.5217562619000907e-05,1.3570693549673192,-0.0004491587729488171,0.004379068017604195,1.1572606430096259e-06,8.660407216625142e-07,0.045190409520411735
25.17,-1.690435942320418e-05,-1.3301884722906058e-05,-1.0431549756742305e-05,1.3977104350459335,-0.001811245407108357,1.2204528552136436,-4.347103547702374e-07,-3.5755166716530767e-07,0.04654375748702959
25.203,-3.0463498271467722e-05,-2.3070835513668764e-05,-1.989374966256883e-05,1.3566875732320043,-0.0004071813467947009,-1.2319177721900667,-7.530358298777692e-07,-6.795876391587918e-07,0.04517769618862575
25.235,-4.041927630359586e-05,-2.938731375213838e-05,-2.775074210430785e-05,1.3568204825207604,-0.00029897231327712125,0.003991269932615284,-9.573918196900604e-07,-9.458890917945001e-07,0.045182122067941324
25.27,-4.629547498191166e-05,-3.218968953297325e-05,-3.327303550281521e-05,1.3981246920524895,-0.00017646242277224623,1.240366652604477,-1.0457414555946033e-06,-1.1325402062691103e-06,0.046557552245347904
25.303,-4.863472964143921e-05,-3.215275440269634e-05,-3.6490235839410214e-05,1.3571862442488365,-7.024788767349992e-05,-1.2293828169265153,-1.0428686342176436e-06,-1.2389015549445853e-06,0.04519430193348626
25.335,-5.178950205015348e-05,-3.24479078378809e-05,-4.036441253811628e-05,1.3573648313434263,-9.473791017159971e-05,0.005362975813508822,-1.0497750471930533e-06,-1.3680928771327997e-06,0.045200248883736104
25.37,-5.651147933765248e-05,-3.338007355506652e-05,-4.559953932210579e-05,1.398679306021286,-0.00014180111974471465,1.2406749152510437,-1.0757990333976796e-06,-1.543796930736682e-06,0.04657602089050883
25.403,-5.779651826057144e-05,-3.193073985245413e-05,-4.817536066828629e-05,1.357713561190996,-3.858975744501392e-05,-1.2302025474561569,-1.0266723354479114e-06,-1.627725635325528e-06,0.045211861587660176
25.435,-6.080743391622933e-05,-3.126906044882267e-05,-5.2151604751191225e-05,1.3578832579365567,-9.0417887557294e-05,0.0050959983651851564,-1.0016482118594758e-06,-1.7595942391580778e-06,0.04521751248928734
25.469,-6.657732257885962e-05,-3.1620073924931144e-05,-5.85893403850173e-05,1.3992203356924402,-0.00017326992980871723,1.2413536863628667,-1.0071227396141657e-06,-1.9748452491243456e-06,0.04659403717855826
25.503,-6.762491431602114e-05,-2.9310891409419802e-05,-6.094260152827741e-05,1.3582427921995386,-3.1459211326171993e-05,-1.230556861648697,-9.298337296086219e-07,-2.0507661625106425e-06,0.045229484980244636
