Time,delta_position_x,delta_position_y,delta_yaw
8.887,-0.005336370948050284,-0.005217283508209158,-0.0007563699818704528
8.921,-0.005301986326444963,-0.0051747122087650865,-0.0009421957633408694
8.955,-0.005325797823880762,-0.005187537505096929,-0.0006532859130126133
8.989,-0.00535920712533744,-0.005215500830651587,-0.000648142934631224
9.023,-0.005372080120472411,-0.005215704091433793,-0.0011669602372847976
9.057,-0.005382392109189782,-0.005213706634787263,-0.0011706982204691132
9.091,-0.005384196725113588,-0.005204753964803466,0.0001893600486422287
9.125,-0.00536976055896532,-0.0052028321735062555,0.0017241818910522786
9.159,-0.005359416670465356,-0.005211770181296815,0.001809321911074413
9.193,-0.0053245451208001615,-0.005202987997285025,0.0013922106035590964
9.227,-0.005282818507673648,-0.005172636603735237,0.0014119038053146404
9.261,-0.005315260567096303,-0.00521587297857562,0.0008335683195319632
9.295,-0.005332266615897474,-0.005236858959770663,6.097167480412225e-05
9.329,-0.005334093728068368,-0.005236023667940293,-0.0002913130755155535
9.363,-0.005330186643794921,-0.005234577123753192,-0.0004471374881718226
9.397,-0.005216574471162527,-0.005114906948899822,9.171768320248574e-05
9.431000000000001,-0.005069754274836358,-0.004967763712196982,-0.001071088960312938
9.465,-0.005069399429995736,-0.004955225347620162,-0.0012822293929239947
9.499,-0.0052004942512835495,-0.005069224783775139,-0.001316186577400291
9.533,-0.0053572705338382764,-0.0052166991315454325,0.0004467344474488044
9.567,-0.00536002483035003,-0.0052242905279904495,0.00046923565670686784
9.601,-0.0053657654785763675,-0.0052312379224648264,-0.00033177725077537795
9.635,-0.00536754558055641,-0.005227772834569988,-0.00040922188902170475
9.669,-0.00535983519959915,-0.005221195287832492,-0.00023632399270612225
9.703,-0.005338628296434944,-0.005201966566316996,0.0012475002842182725
9.737,-0.005336523354173117,-0.005215409325941556,0.0013559036574082308
9.771,-0.005331568219769212,-0.005222166175784082,0.00132844603279203
9.805,-0.00533688022685852,-0.005234369671442973,-0.0004994325678433498
9.839,-0.0053382871078784255,-0.0052328307087490256,-0.0008578768254250413
9.873,-0.005318031004152957,-0.00519707939020142,-0.0015205556162012355
9.907,-0.0053334454417168775,-0.005198922012930263,-0.0007182165477472857
9.941,-0.00535641045416102,-0.005216240947917505,-0.00041920273464413066
9.975,-0.005358716408208286,-0.005213321878869026,-0.000437518065418363
10.009,-0.005121797994420918,-0.004975722173358843,-0.0011045764435695382
10.043,-0.0050949297775146896,-0.004941015363123524,-0.0003292960407392798
10.077,-0.005104335450158537,-0.004946689482138833,-0.00025013462724654545
10.111,-0.005264299882892676,-0.005101917430430536,0.00013102057684344357
10.145,-0.0053515079573689395,-0.00519027646998893,-0.0001644838430951978
10.179,-0.005317584836971978,-0.005155522697056547,0.00013027852135216733
10.213,-0.005110604880629976,-0.004948818808280464,-0.001349754007768933
10.247,-0.005095398679603402,-0.004922598534958578,-0.00046777172524059557
10.281,-0.005110947430364776,-0.004932376703486119,-0.0006846890717939759
10.315,-0.005282297624901622,-0.005086773503319986,-0.0028271092609415405
10.349,-0.005286017037321233,-0.005058360631678305,-0.002903571415973083
10.383,-0.005324319161312596,-0.005065577903159868,-0.0027533914104047597
10.417,-0.005424445677917111,-0.005133871084829655,-0.0017555033948810639
10.451,-0.005448344152793938,-0.005140180084608481,-0.0015489223253917217
10.485,-0.0054092388642561495,-0.005088111563142039,-0.0015991426888777305
10.519,-0.005178927285428125,-0.00485980236379957,-0.00036295680039089007
10.553,-0.005177623412549348,-0.004855949071361554,-0.0002540695247450486
10.587,-0.005215406169781556,-0.004888933530952322,0.00042863442247664807
10.621,-0.005342163693455637,-0.005027633986816715,0.002233145951916704
10.655,-0.005316430641860048,-0.005027310279691388,0.00249226543032588
10.689,-0.005346317361906605,-0.005076383361079628,0.0012146299924280513
10.723,-0.005421212513565754,-0.005145738215155404,-0.000701358174226563
10.757,-0.00542982933152425,-0.005145362902096551,-0.0008207281058694171
