Time,delta_position_x,delta_position_y,delta_yaw,linear_velocity_x,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw
16.143,-4.642530027187952e-06,1.3898851980442828e-07,-1.3315556025350618e-05,0.00012879862453827248,-0.00037586227034962265,584.9361667211535,2956.183081887723,-4.249094736293885e-06,5.836652672292057e-07,-1.2516213602642435e-05
16.177,-4.643156064493281e-06,1.3907570950433268e-07,-1.3313082971144752e-05,0.00013271992012040963,-0.00038718497121061177,0.00011775662408820283,-0.00034002104687655,-4.378451492104858e-06,6.0149068058793e-07,-1.2893259541313373e-05
16.211,-4.643784575514287e-06,1.3916298036154018e-07,-1.3310769177543593e-05,19.477855200463033,98.44241127242863,584.9167076961215,2956.239850104629,-0.02693192391832881,-0.3938793072412071,3.2781322953718735
16.245,-4.644415440485661e-06,1.3925033026662703e-07,-1.3308607334394653e-05,-19.477726348738052,-98.44278695200859,-1169.8372837597922,-5912.468415148263,0.02693409517250337,0.3938748615592351,-3.2781448055018862
16.279,-4.645048617218928e-06,1.393354046586026e-07,-1.3306583205530133e-05,0.00013277469186430673,-0.00038700841631278307,584.9206943972947,2956.2282265343024,-4.380235604226516e-06,6.019049737405833e-07,-1.2887380263215678e-05
16.313,-4.645683602977346e-06,1.3941708620901494e-07,-1.3304671379277266e-05,19.4774646866412,98.44354953544374,584.9049789560423,2956.274027341218,-0.02693850223764736,-0.3938658351918732,3.2781701995302766
16.347,-4.646320178408603e-06,1.3949891186637586e-07,-1.3302865823572319e-05,-19.477335781639013,-98.44392506303033,-1169.8138278762826,-5912.53677472895,0.026940672306351648,0.39386138920039676,-3.2781827045989105
16.381,-4.646958285309255e-06,1.3958096511945683e-07,-1.3301162426149205e-05,0.0001328296312405183,-0.0003868602225272117,584.908967305413,2956.2624084927265,-4.382025230761002e-06,6.023200938165865e-07,-1.288244541015615e-05
16.415,-4.647597858981056e-06,1.396632389738528e-07,-1.3299557227508528e-05,19.47707401124443,98.44468736207541,584.8932453597921,2956.3081922191586,-0.026945077115883873,-0.39385236208356555,3.2782080891571117
16.449,-4.648238837307028e-06,1.3974572521391337e-07,-1.3298046416032605e-05,-19.47694505285203,-98.44506276070334,-1169.7903622851788,-5912.605108792154,0.02694724614308125,0.393847915667542,-3.2782205899314216
16.483,-4.64888116019635e-06,1.398284170672781e-07,-1.3296626319991844e-05,0.00013288467084598415,-0.00038673463592903384,584.8972353610474,2956.2965773593814,-4.383818146956115e-06,6.027357462958456e-07,-1.2878263376436828e-05
16.517,-4.64952477000069e-06,1.3991130731749735e-07,-1.3295293412873832e-05,19.476683173968155,98.44582481906393,584.8815068995532,2956.342346630288,-0.026951648970168936,-0.39383888758342966,3.278245966474829
16.551,-4.650169609210497e-06,1.3999438563949695e-07,-1.3294044308942432e-05,-19.476554162099234,-98.44620010903058,-1169.7668869689905,-5912.673421264099,0.026953817082716165,0.3938344406417603,-3.278258463630719
16.585,-4.65081562500691e-06,1.4007765258838845e-07,-1.3292875732151543e-05,0.00013293979424428253,-0.00038662915582590344,584.8854985553596,2956.330735131374,-4.3856138088495996e-06,6.031518660752482e-07,-1.2874750889002585e-05
16.619,-4.651462766486203e-06,1.4016109628478546e-07,-1.3291784547231345e-05,19.47629217456576,98.44696196557494,584.8697635683642,2956.376492281185,-0.026958218170270252,-0.3938254113968745,3.2782838334536457
16.653,-4.652110982300561e-06,1.4024471362006352e-07,-1.3290767748141976e-05,-19.476163109148402,-98.4473371649282,-1169.743401913338,-5912.741715630725,0.026960385480954203,0.39382096383976756,-3.2782963275921095
16.687,-4.652760227902286e-06,1.4032849982026363e-07,-1.3289822374140671e-05,0.0001329949871915121,-0.00038654155102461234,584.8737568809487,2956.3648835849,-4.387411745683168e-06,6.035683969767117e-07,-1.2871833649119592e-05
16.721,-4.653410456689766e-06,1.4041244811302533e-07,-1.3288945622136339e-05,19.475901012832505,98.44809885420854,584.8580153604743,2956.410630688824,-0.026964785044891845,-0.3938119332623065,3.2783216918451448
16.755,-4.6540616250034805e-06,1.404965522810997e-07,-1.3288134796063389e-05,-19.475771893807337,-98.44847397898522,-1169.7199071063014,-5912.809994990804,0.026966951653921156,0.3938074850100716,-3.278334183500208
16.789,-4.654713690321888e-06,1.4058080766155e-07,-1.3287387292670871e-05,0.0001330502374206486,-0.0003864698232927501,584.8620103316744,2956.3990242991567,-4.389211551646357e-06,6.039852907273355e-07,-1.286944511564858e-05
16.823,-4.65536661128918e-06,1.4066520936939497e-07,-1.3286700616621518e-05,19.4755096885998,98.44923553168523,584.8462622711614,2956.4447632000583,-0.026971349885964124,-0.3937984529476549,3.2783595432051187
16.857,-4.656020348908774e-06,1.4074975263067557e-07,-1.32860723653927e-05,-19.475380515918424,-98.44961059612051,-1169.6964025380846,-5912.8782620962675,0.026973515882279798,0.393794003929646,-3.2783720328508132
16.891,-4.656674865183286e-06,1.408344323383659e-07,-1.3285500218174208e-05,0.00013310553389603522,-0.0003864121872136576,584.850258902472,2956.4331586766752,-4.391012861669477e-06,6.044025038390536e-07,-1.28675258342148e-05
16.925,-4.6573301231978e-06,1.4091924493975228e-07,-1.3284981952299548e-05,19.475118201731487,98.45037203947167,584.83450429665,2956.4788910100783,-0.026977912952559885,-0.3937849702472324,3.278397388914407
16.959,-4.657986088202337e-06,1.4100418532780878e-07,-1.3284515420597389e-05,-19.474988975355608,-98.45074705619552,-1169.6728882008135,-5912.946519389405,0.026980078415064605,0.3937805204008685,-3.2784098769713115
16.993,-4.658642726307338e-06,1.4108925006084405e-07,-1.3284098562937885e-05,0.00013316086658189587,-0.0003863670504374591,584.8385025892549,2956.4672879623145,-4.392815344065544e-06,6.048199965578912e-07,-1.286602277956739e-05
17.027,-4.659300004594691e-06,1.4117443447592137e-07,-1.3283729392021827e-05,19.47472655212095,98.45150841434872,584.8227414340203,2956.5130151787225,-0.026984474474449058,-0.3937714849788956,3.278435230197813
17.061,-4.659957892005906e-06,1.4125973557543858e-07,-1.3283405996045161e-05,-19.474597272021317,-98.45188339455743,-1169.6493640883564,-5913.01476903622,0.026986639473080005,0.3937670342487993,-3.2784477170387625
17.095,-4.660616358287406e-06,1.413451493625928e-07,-1.3283126540031276e-05,0.0001332162265030676,-0.00038633299041138824,584.8267413888233,2956.5014132602705,-4.394618701892072e-06,6.052377333089917e-07,-1.2864888580699229e-05
17.129,-4.6612631501019575e-06,1.414315816683498e-07,-1.3282780572332342e-05,19.474334739687983,98.45264468891165,584.8109736811156,2956.5471366449083,-0.026991034655229038,-0.39375799698153197,3.2784730681407583
17.163,-4.661861127297495e-06,1.4151771410286784e-07,-1.3282071291698115e-05,-19.474205406066257,-98.45301964053766,-1169.6258302028298,-5913.083012896375,0.026993199239828056,0.3937535453329804,-3.2784855540299045
17.197,-4.6624603051159674e-06,1.4160160799470134e-07,-1.3281420533584052e-05,0.00012936664317180272,-0.00037491268414715985,-0.00011721540101388682,0.000341779690698253,-4.2675965896916175e-06,5.879635827939028e-07,-1.2484592382100424e-05
17.231,-4.663059971682371e-06,1.4168559570038042e-07,-1.3280807864113344e-05,-19.47381338667774,-98.4541557413744,-1169.6022869725161,-5913.151248905226,0.02699975739816273,0.3937400540977788,-3.2785233861877674
17.265,-4.663660079617937e-06,1.4176967599865975e-07,-1.3280231565548918e-05,0.00013332045101901224,-0.0003862362138046399,584.8032044182811,2956.569654809627,-4.3980110790270925e-06,6.060440421965595e-07,-1.286166591969451e-05
17.299,-4.664260603803871e-06,1.418538467801156e-07,-1.3279690149747836e-05,0.00012941569359390512,-0.0003748592896621303,-0.00011725998273594932,0.00034164937364893674,-4.269192430112369e-06,5.883480152022207e-07,-1.2482814345748939e-05
17.333,-4.664861521286312e-06,1.4193810549123498e-07,-1.3279182185854667e-05,-19.47342121865237,-98.45529168018388,-1169.578734810375,-5913.219474986839,0.027006313849178912,0.39372656072304046,-3.2785612129501236
17.367,-4.6654628094167094e-06,1.4202244880134884e-07,-1.327870629408423e-05,0.0001333709892567911,-0.00038618627625804954,584.7914291183671,2956.603768585814,-4.39965531199969e-06,6.064401988531999e-07,-1.286000299939305e-05
17.401,-4.666064445796314e-06,1.4210687415694423e-07,-1.3278261151494775e-05,19.47315838291796,98.45605267961106,584.7756431883726,2956.6494742571167,-0.02701070578538978,-0.3937175189108011,3.278586554231049
17.435,-4.666666409886e-06,1.4219137911553048e-07,-1.3277845479553463e-05,-19.473028901986492,-98.45642747897882,-1169.5551737208543,-5913.287692450146,0.02701286873044719,0.39371306510102533,-3.278599035049995
17.469,-4.6672686813964415e-06,1.4227596167870615e-07,-1.327745805124181e-05,0.0001334215248320351,-0.0003861432127493346,584.7796493546944,2956.6378779509328,-4.4012994363440095e-06,6.068364486909169e-07,-1.2858568984552844e-05
17.503,-4.6678712407044465e-06,1.4236061840477987e-07,-1.3277097685282513e-05,19.472765966669307,98.45718839559756,584.7638574437523,2956.6835786487545,-0.02701725968367843,-0.39370402172943897,3.278624373573399
17.537,-4.668474069297046e-06,1.424453478504617e-07,-1.3276763243919021e-05,-19.472636436693186,-98.45756315715721,-1169.5316037045793,-5913.355902485127,0.027019422163192957,0.39369956713713655,-3.2786368531333356
17.571,-4.669077148716783e-06,1.425301476842833e-07,-1.3276453633359608e-05,0.00013347205249360938,-0.00038610619923495904,584.7678651274978,2956.6719835122512,-4.40294327824834e-06,6.072327704735388e-07,-1.2857336434524138e-05
17.605,-4.669680461893977e-06,1.42615015463754e-07,-1.327616779978058e-05,19.472373401810415,98.45832400264133,584.7520672366408,2956.7176799377244,-0.027023812206397067,-0.3936905221494715,3.2786621892879566
17.639,-4.670283992092017e-06,1.4269994985660617e-07,-1.3275904727549914e-05,-19.472243822800426,-98.45869873178097,-1169.508024763088,-5913.424106138807,0.027025974254039613,0.39368606674851836,-3.2786746677683065
17.673000000000002,-4.670887722796335e-06,1.4278494797625996e-07,-1.3275663442779972e-05,0.00013352256750352216,-0.0003860744999421187,584.7560764374753,2956.7060858042346,-4.40458668108605e-06,6.076291450449509e-07,-1.2856280848072554e-05
17.707,-4.671491639018921e-06,1.4287000871249234e-07,-1.3275443007110255e-05,19.47198068837842,98.45945951638062,584.7402725682858,2956.751778572982,-0.02703036345127005,-0.3936770200952007,3.278700001895475
17.741,-4.672095725383185e-06,1.4295512984485725e-07,-1.3275242517707399e-05,-19.47185106034962,-98.45983421782572,-1169.48443689874,-5913.492304330521,0.0270325250965702,0.39367256386280425,-3.2787124794535965
17.775,-4.6726999675950065e-06,1.4304030993006478e-07,-1.3275061101936103e-05,0.0001335730656246023,-0.00038604745726871284,584.7442832857431,2956.7401852963494,-4.406229504976441e-06,6.080255553191534e-07,-1.285538032704814e-05
17.809,-4.673304351804353e-06,1.4312554685869117e-07,-1.3274897924908656e-05,19.471587826422947,98.46059495051895,584.7284734402972,2956.785874947595,-0.027036913503931375,-0.3936635155006561,3.2787378118522814
17.843,-4.67390886479957e-06,1.432108398535803e-07,-1.3274752181047235e-05,-19.471458149394238,-98.4609696284029,-1169.4608401146302,-5913.56049786552,0.02703907477271873,0.3936590584170008,-3.278750288625817
17.877,-4.67451349320247e-06,1.432961860281523e-07,-1.3274623096304337e-05,0.00013362354304480395,-0.00038602448379573904,584.7324856737922,2956.774282399973,-4.407871623842156e-06,6.084219856378606e-07,-1.2854615310398112e-05
17.911,-4.675118225300201e-06,1.433815850493403e-07,-1.3274509922389656e-05,19.471194816004843,98.46173031703148,584.7166698546094,2956.819969404691,-0.027043462439213118,-0.3936500083085583,3.2787756195571487
17.945,-4.675723048491731e-06,1.434670352518097e-07,-1.3274411942987285e-05,-19.471065089998568,-98.46210497495882,-1169.4372344145168,-5913.628687447156,0.02704562335401221,0.3936455503564887,-3.278788095666129
17.979,-4.676327951813608e-06,1.435525344151145e-07,-1.3274328464873975e-05,0.0001336739963314376,-0.00038600505484979943,584.7206836034503,2956.8083774745933,-4.409512924182242e-06,6.088184218772452e-07,-1.2853968326498323e-05
18.013,-4.67693292360849e-06,1.436379698516177e-07,-1.3274258660267437e-05,19.470801657195018,98.46286562634876,584.7048618134473,2956.854062242758,-0.027050010322296404,-0.39363649846939613,3.278813425357414
18.047,-4.677537881386806e-06,1.437225894962424e-07,-1.3274199031965141e-05,-19.470671882234285,-98.46324026738883,-1169.4136198026818,-5913.696873685813,0.0270521709022847,0.3936320396343931,-3.278825900904048
18.081,-4.678142786207484e-06,1.4380704627114937e-07,-1.3274146678732281e-05,0.00013372442795075865,-0.0003859884299601463,584.708877076944,2956.8424708396055,-4.4111534870223885e-06,6.092148766860998e-07,-1.2853414717672872e-05
18.115,-4.678747645092685e-06,1.4389154645577662e-07,-1.3274101145377415e-05,19.47040835005805,98.46400088659522,584.6930493186114,2956.8881536748245,-0.027056557203931252,-0.39362298594482575,3.278851229523621
18.149,-4.6793524529908925e-06,1.439760889399011e-07,-1.3274062105494977e-05,-19.47027852616673,-98.46437551254243,-1169.3899962830264,-5913.76505703116,0.02705871746031801,0.3936185262186307,-3.278863704567663
18.183,-4.679957204017926e-06,1.4406067361250052e-07,-1.3274029238452556e-05,0.00013377482855792986,-0.000385973344345707,584.6970660959546,2956.876562738681,-4.412793004389903e-06,6.096113082893376e-07,-1.2852912366712045e-05
18.217,-4.680561892900226e-06,1.4414529869721804e-07,-1.3274002234275883e-05,19.470014894684173,98.4651361024487,584.6812323732786,2956.9222438141323,-0.02706310311336062,-0.3936094707139043,3.278889032211542
18.251,-4.681166514891588e-06,1.4422996374996444e-07,-1.3273980797201547e-05,-19.469885021899625,-98.46551071457982,-1169.3663638613752,-5913.833237748603,0.027065263054137607,0.3936050100910667,-3.2789015067955085
18.285,-4.68177106430212e-06,1.443146675494944e-07,-1.3273964633686575e-05,0.00013382519016534675,-0.0003859595036423488,584.685250663357,2956.9106533055906,-4.4144312122270215e-06,6.100076806847119e-07,-1.2852451471290216e-05
18.319,-4.682375537190531e-06,1.443994094296741e-07,-1.3273953467063395e-05,19.469621291188066,98.46627127757272,584.6694109809811,2956.9563327646238,-0.027069648073518977,-0.3935959527611512,3.2789268335431716
18.353,-4.682979928005704e-06,1.4448418850232514e-07,-1.3273947025993495e-05,-19.469491369549065,-98.46664587696652,-1169.3427225446585,-5913.901416052229,0.027071807705441465,0.3935914912372189,-3.2789393077029856
18.387,-4.683584232612059e-06,1.4456900399029138e-07,-1.3273945046687885e-05,0.00013387551137264794,-0.00038594671034939727,584.6734307825957,2956.9447426503352,-4.416068064698008e-06,6.104039877968598e-07,-1.2852025454634931e-05
18.421,-4.68418844659646e-06,1.446538548943721e-07,-1.3273947280900701e-05,19.469227539688546,98.46740641505,584.6575851453273,2956.990420613307,-0.027076192103713485,-0.39358243207401417,3.278964633621165
18.455,-4.684792565490259e-06,1.447387403263889e-07,-1.327395347550109e-05,-19.469097569235156,-98.46778100260555,-1169.3190723400512,-5913.969592121787,0.02707835143241471,0.39357796964544123,-3.278977107386765
18.489,-4.685396585518697e-06,1.4482366061940866e-07,-1.3273963399562662e-05,0.00013392579088245283,-0.000385934785240849,584.6616064572383,2956.9788308654743,-4.4177035188504375e-06,6.108002240971712e-07,-1.2851628348520274e-05
18.523,-4.686000502185372e-06,1.4490861366400765e-07,-1.327397682127085e-05,19.468833640308247,98.46854151743585,584.6457548700366,2957.0245074318586,-0.027082735219958756,-0.3935689086426009,3.279002432530614
18.557,-4.686604311993081e-06,1.4499359957120816e-07,-1.327399351813696e-05,-19.468703621081715,-98.4689160938891,-1169.2954132549537,-5914.037766105854,0.027084894250053733,0.3935644453066643,-3.2790149059265077
18.591,-4.687208010806243e-06,1.450786176748764e-07,-1.3274013277442265e-05,0.000133976027503002,-0.0003859235656380246,584.6497776909674,2957.0129180277313,-4.419337535244835e-06,6.111963841522324e-07,-1.2851254735746219e-05
18.625,-4.6877851589965935e-06,1.4516416557697198e-07,-1.3273760891774346e-05,19.468439593173308,98.46967658680697,584.633920158931,2957.058593278053,-0.027089277435281917,-0.39355538245943444,3.2790402303406725
18.659,-4.688279627712566e-06,1.452471540819289e-07,-1.3272660294383346e-05,-19.46830952610426,-98.470051142663,-1169.2717453236505,-5914.10593782192,0.027091436108715717,0.3935509182815085,-3.279052703050678
18.693,-4.688771933686331e-06,1.4532872272265962e-07,-1.327154499541905e-05,0.00013402245682457057,-0.0003858702434045091,584.6379444012337,2957.047005177765,-4.420845942123783e-06,6.115752856812964e-07,-1.2849479105370154e-05
18.727,-4.689264158502793e-06,1.4541032034021129e-07,-1.327043401122552e-05,19.468045409530617,98.47081149880971,584.622081543958,2957.0926722136037,-0.02709581798847051,-0.39354185436120037,3.2790780229103635
18.761,-4.689756288006608e-06,1.4549194427004863e-07,-1.3269326997189523e-05,-19.46791530212273,-98.47118595011173,-1169.2480694190194,-5914.174097565207,0.02709797579126167,0.39353738990430853,-3.279090492138721
18.795,-4.690248318089951e-06,1.4557359329092634e-07,-1.326822372016423e-05,0.00013406395321015753,-0.0003857622076749975,584.6261070893676,2957.0810867238456,-4.4221916159883235e-06,6.119317463439134e-07,-1.2845881515577417e-05
18.829,-4.690740244617242e-06,1.456552672918221e-07,-1.3267123954996407e-05,19.46765110379049,98.47194609361658,584.6102393216655,2957.126740988401,-0.02710235590131681,-0.39352832542231697,3.2791158049174323
18.863,-4.691232063980255e-06,1.4573696505149059e-07,-1.3266027483638254e-05,-19.467520956134017,-98.4723204405441,-1169.2243861839193,-5914.242238263083,0.027104512834766514,0.39352386068745476,-3.279128270670119
18.897,-4.691723772598522e-06,1.458186862368649e-07,-1.326493409381513e-05,0.00013017459963005673,-0.0003742773445564123,-0.00011804226625676794,0.00034166820659131133,-4.293868646075015e-06,5.94395422768106e-07,-1.2463435573728531e-05
18.931,-4.692215366919328e-06,1.459004300707889e-07,-1.3263843581690082e-05,-19.46712648826416,-98.47345461594436,-1169.2006956273708,-5914.3103600218865,0.02711104725196367,0.39351033062392715,-3.279166038710948
18.965,-4.692706843306693e-06,1.459821958871288e-07,-1.326275574875524e-05,0.0001341468174209459,-0.00038554816183288573,584.6024214739213,2957.1492212547305,-4.424878680599192e-06,6.126442484315141e-07,-1.2838753789035097e-05
18.999,-4.6931981983744375e-06,1.4606398357486228e-07,-1.3261670404052238e-05,0.00013021477763224326,-0.0003741739083008556,-0.00011807927293401307,0.00034156917513604034,-4.295171479806928e-06,5.947410790793811e-07,-1.2459991146418493e-05
19.033,-4.693689429124959e-06,1.461457914686548e-07,-1.3260587361951794e-05,-19.466731898642244,-98.47458847788064,-1169.1769977570975,-5914.378462939793,0.027117579052989556,0.3934967997088056,-3.2792037963134257
19.067,-4.694180531589209e-06,1.4622761901339487e-07,-1.3259506454588177e-05,0.00013418818320149655,-0.00038544187346338857,584.5905731779412,2957.1832743545697,-4.4262200039000215e-06,6.130002807599143e-07,-1.283521438633084e-05
19.101,-4.694671502797343e-06,1.463094672082832e-07,-1.3258427506102066e-05,19.466467455546994,98.47534799061893,584.574690709758,2957.2288907352477,-0.027121953900031776,-0.3934877335176715,3.2792290880876105
19.135,-4.695162340501158e-06,1.4639133449900754e-07,-1.3257350340190046e-05,-19.4663371874003,-98.47572202754614,-1169.1532925809995,-5914.446547092043,0.027124108245642025,0.39348326793906546,-3.2792415435172866
19.169,-4.695653041703052e-06,1.46473220552501e-07,-1.325627479342728e-05,0.00013422950344698002,-0.00038533591166149315,584.5787212283407,2957.217318067101,-4.427559810931208e-06,6.133561610495496e-07,-1.2831685858327723e-05
19.203,-4.6961436036829785e-06,1.4655512503569668e-07,-1.325520071171482e-05,0.00013029500203610002,-0.0003739681011557557,-0.0001181531955219219,0.0003413756908629857,-4.297772765121291e-06,5.95431953985307e-07,-1.2453137768486666e-05
19.237,-4.696634023609869e-06,1.4663704683837153e-07,-1.325412794006553e-05,-19.465942354672958,-98.47685526579157,-1169.1295801071403,-5914.514612533048,0.027130634835581962,0.3934697353134123,-3.2792792803508597
19.271,-4.697124299096744e-06,1.4671898607154787e-07,-1.3253056333706326e-05,0.00013427077742508915,-0.00038523016596500966,584.5668656291406,2957.251352421189,-4.428898077684552e-06,6.137118859972888e-07,-1.2828164526634824e-05
19.305,-4.697614427395802e-06,1.468009422911365e-07,-1.3251985750084572e-05,19.465677748848663,98.4776143614715,584.5509733874413,2957.296943753317,-0.027135006196674215,-0.39346066797546564,3.2793045582370013
19.339,-4.6981044062033295e-06,1.4688291449793667e-07,-1.3250916051088525e-05,-19.46554740059705,-98.47798819315433,-1169.1058603437148,-5914.582659298073,0.027137158826516836,0.3934562018321306,-3.2793170068320396
19.373,-4.6985942327160135e-06,1.469649031360376e-07,-1.3249847103935508e-05,0.00013431200436742963,-0.00038512453734304434,584.5550063844269,2957.285377435945,-4.430234778820347e-06,6.140674519079788e-07,-1.2824647093523377e-05
19.407,-4.699083905185253e-06,1.4704690709521628e-07,-1.3248778779395565e-05,19.465282713546884,98.4787470807019,584.5391092642969,2957.3309562676313,-0.0271415284474669,-0.39344713392178826,3.2793422777873733
19.441,-4.6995734210020235e-06,1.471289258203612e-07,-1.3247710953123715e-05,-19.465152325311628,-98.47912080988957,-1169.0821332990542,-5914.650687405148,0.027143680220394203,0.39344266749693235,-3.2793547229693227
19.475,-4.70006277800139e-06,1.4721095975556153e-07,-1.3246643503883604e-05,0.0001343531835460952,-0.00038501893589653816,584.5431434983535,2957.3193931217315,-4.431569890202619e-06,6.14422855356589e-07,-1.2821130565354721e-05
19.509,-4.700551973990663e-06,1.472930080126389e-07,-1.32455763135475e-05,19.46488755712993,98.47987948933087,584.5272415054587,2957.3649594545423,-0.02714804810160329,-0.39343359901607444,3.2793799869947184
19.543,-4.701041007110218e-06,1.4737507003648176e-07,-1.3244509271981286e-05,-19.46475712895783,-98.48025311599618,-1169.0583989816143,-5914.7186968566675,0.027150199017563607,0.39342913231082655,-3.279392428762673
19.577,-4.701529875306143e-06,1.4745714582709013e-07,-1.3243442270383099e-05,0.00013439431429919293,-0.000384913279901074,584.531276975139,2957.353399480969,-4.4329033902135355e-06,6.147780929924495e-07,-1.2817612220705766e-05
19.611,-4.702018576191458e-06,1.475392350513971e-07,-1.3242375200839263e-05,19.464492279740245,98.48101158719889,584.5153701152238,2957.398953306958,-0.027154565158446862,-0.39342006326213563,3.2794176858537236
19.645,-4.702507108517162e-06,1.4762133704326885e-07,-1.3241307959432902e-05,-19.464361811678728,-98.48138511124029,-1169.0346573999689,-5914.786687640816,0.027156715216925403,0.39341559627800143,-3.279430124204302
19.679,-4.702995469979543e-06,1.4770345169168309e-07,-1.3240240451128926e-05,0.00013443539598947474,-0.0003848074952457643,584.5194068190605,2957.3873965088596,-4.434235257895967e-06,6.151331615694559e-07,-1.2814089591683952e-05
19.713,-4.703483659107555e-06,1.477855789966398e-07,-1.3239172576451354e-05,19.464096881522124,98.48214337392827,584.5034950979433,2957.432937811441,-0.0271610796160017,-0.39340652666488923,3.279455374351812
19.747,-4.703971673708507e-06,1.4786771762587136e-07,-1.3238104245250072e-05,-19.463966373619183,-98.48251679517672,-1169.0109085628021,-5914.854659732882,0.027163228816063312,0.3934020594037167,-3.279467809279385
19.781,-4.704459512477888e-06,1.479498686896008e-07,-1.3237035365598613e-05,0.00013447642803074295,-0.0003847015145310697,584.5075330344508,2957.4213841940596,-4.4355654737886994e-06,6.154880582131389e-07,-1.2810560433884622e-05
19.815,-4.704947173722607e-06,1.480320307445382e-07,-1.3235965852675946e-05,19.463701362621585,98.4832748489431,584.4916164580186,2957.4669129487966,-0.027167591471037564,-0.3933929892302584,3.2794930524698054
19.849,-4.705434655583041e-06,1.4811420434579503e-07,-1.3234895618552402e-05,-19.463570814925774,-98.48364816716823,-1168.9871524788996,-5914.922613096435,0.027169739811365206,0.3933885216942071,-3.279505483966702
19.883,-4.7059219568101884e-06,1.4819638893825982e-07,-1.3233824588620989e-05,0.00013451740987464737,-0.0003845952766397127,584.4956556256951,2957.4553625192666,-4.436894019996343e-06,6.15842780062572e-07,-1.2807022712102435e-05
19.917,-4.70640907571096e-06,1.4827858352273182e-07,-1.323275267672841e-05,19.463305723186277,98.48440601148754,584.4797341998996,2957.5008786946005,-0.02717410071920439,-0.39337945096508065,3.279530720182535
19.951,-4.706896010675532e-06,1.4836078909841177e-07,-1.3231679809599939e-05,-19.463175135746656,-98.48477922640318,-1168.963389157145,-5914.990547684405,0.027176248198133857,0.39337498315659375,-3.279543148239226
19.985,-4.707382760621437e-06,1.4844300444405434e-07,-1.3230605912628589e-05,0.00013455834099484232,-0.0003844887258785056,584.4837745972268,2957.4893314617802,-4.438220879046117e-06,6.161973243935792e-07,-1.2803474571754237e-05
20.019,-4.70786932388334e-06,1.4852522978170413e-07,-1.322953091609236e-05,19.462909963365377,98.48553686064186,584.4678483280807,2957.534835019659,-0.02718060735513177,-0.39336591187702713,3.2795683774593742
20.053,-4.708355699017952e-06,1.4860746522238344e-07,-1.322845474804879e-05,-19.462779336231492,-98.48590997191121,-1168.9396186065123,-5915.058463440031,0.027182753970683874,0.3933614437988055,-3.2795808020646438
20.087,-4.708841885081583e-06,1.4868970921178004e-07,-1.3227377343216771e-05,0.00013459922090458993,-0.0003843818116262794,584.4718899535253,2957.5232909939814,-4.4395460351046906e-06,6.165516885526953e-07,-1.2799914327155106e-05
20.121,-4.7093278802978755e-06,1.4877196274909466e-07,-1.3226298633650657e-05,19.462514083309493,98.48666739533753,584.455958847099,2957.568781890457,-0.027187111372524362,-0.3933523719745266,3.2796060242647402
20.155,-4.70981368391743e-06,1.4885422561228268e-07,-1.3225218560730667e-05,-19.462383416531353,-98.48704040257755,-1168.9158408360613,-5915.12636029775,0.02718925712243238,0.39334790362950717,-3.279618445405833
20.189,-4.710299294080622e-06,1.4893649680214338e-07,-1.3224137062728404e-05,0.00013464004913739652,-0.0003842744878717913,584.4600016991137,2957.557241083774,-4.440869472672194e-06,6.169058699378194e-07,-1.2796340446130652e-05
20.223,-4.710784710204585e-06,1.4901877698481059e-07,-1.3223054078803642e-05,19.462118083170616,98.48779761437052,584.444065761532,2957.6027192695383,-0.02719361276424466,-0.3933388312666998,3.2796436605585386
20.257,-4.7112699309015404e-06,1.4910106516108357e-07,-1.3221969551224788e-05,-19.461987376798664,-98.48817051715635,-1168.8920558549332,-5915.19423818399,0.02719575764598217,0.3933343626580328,-3.279656078221307
20.291,-4.7117549546171755e-06,1.4918336177505154e-07,-1.3220883428033403e-05,0.00013468082526109533,-0.0003841667126856183,584.4481098385563,2957.5911816950043,-4.442191177743528e-06,6.172598663563042e-07,-1.279275153243109e-05
20.325,-4.712239796089701e-06,1.4926573410622979e-07,-1.3219794700702892e-05,19.461721963102022,98.48892751641365,584.4321690759951,2957.6366471158635,-0.027200111522389405,-0.39332528976329634,3.279681286296575
20.359,-4.712724751304576e-06,1.4934842884617439e-07,-1.3218691901517587e-05,-19.461591217185568,-98.4893003142355,-1168.8682636723,-5915.262097016491,0.027202255532898793,0.39332082089452547,-3.2796937004640427
20.393,-4.713209584200628e-06,1.494307860783195e-07,-1.3217584831970443e-05,0.00013472156362256832,-0.0003840580065034243,584.4362143768525,2957.6251127996693,-4.4435116234488015e-06,6.176137428147559e-07,-1.2789131616564031e-05
20.427,-4.713694215785491e-06,1.4951314464273224e-07,-1.3216475971855601e-05,19.46132572321264,98.49005709866657,584.4202687928928,2957.6705653180516,-0.027206607629801517,-0.3933117474803874,3.279718901385597
20.461,-4.714178645920386e-06,1.4959551053461695e-07,-1.3215365247898347e-05,-19.461194937762052,-98.49042978980913,-1168.8444642935342,-5915.3299365908615,0.02720875075844793,0.39330727836017565,-3.2797313120006444
20.495,-4.714662873689379e-06,1.49677883531929e-07,-1.3214252617022026e-05,0.00013476228019526436,-0.00038394785032895193,584.4243153165839,2957.6590342930567,-4.444831336860386e-06,6.17967571969518e-07,-1.2785463415954101e-05
