Time,delta_position_x,delta_position_y,delta_yaw
174.518,-0.0072179555917255035,0.002278718722606765,-0.010289567369367257
174.552,-0.007196424083356898,0.0023525976017180206,-0.010174748348209304
174.586,-0.0071697281639620004,0.002424740995151664,-0.010172613588320887
174.62,-0.0071614967865021,0.002508121352587933,-0.012138381877834446
174.654,-0.0070794419919986,0.002583378210522902,-0.013495980779456126
174.688,-0.007059860669556399,0.0026850946296559375,-0.01327030950501795
174.722,-0.006864019763759999,0.002699337531544721,-0.006867640134205375
174.756,-0.006838059462788201,0.002723120847459626,-0.0046738691760141995
174.79,-0.0069895949164363,0.0028339073642758006,-0.006854739077756911
174.824,-0.006986990616961203,0.002898132210811477,-0.009507326691249318
174.858,-0.006963076233377101,0.0029676532018831914,-0.009697728635836176
174.892,-0.006933788145287896,0.0030342490254182675,-0.00965081227604214
174.926,-0.0070450065114206,0.0031505980889392493,-0.004826470782128833
174.96,-0.006922565494542496,0.0031308741515903016,-0.004470910267031947
174.994,-0.006828582110095099,0.0031213303855059937,-0.0038674351299237126
175.028,-0.0067706324864178075,0.0031440497272632317,-0.009213546834229812
175.062,-0.006838663512755999,0.0032650500919944037,-0.011538018769962298
175.096,-0.006806716309173802,0.003347344204850833,-0.011693060758271034
175.13,-0.006765589024198201,0.0034281833555782626,-0.012223496507434813
175.164,-0.006693578354624696,0.0034961556066372967,-0.012708214443334141
175.198,-0.006627535413339797,0.0035709098602458855,-0.01251677885343705
175.232,-0.006444829744354202,0.0035557848021270377,-0.00670864898295509
175.266,-0.0065753374298156,0.003682119721092114,-0.006426789143072042
175.3,-0.006545673153943304,0.0037212548845473314,-0.006971406047085793
175.334,-0.006544750923722392,0.003794725368827301,-0.0101176327285879
175.368,-0.006495361632070401,0.003854649832596202,-0.009967035917108902
175.402,-0.0064511026518001,0.00391634586831624,-0.01046028947775257
175.436,-0.0064387112878213915,0.004010503087955808,-0.012118341248168019
175.47,-0.006390611778199412,0.004088954694435154,-0.012124648470529738
175.504,-0.006344802948621386,0.0041696507020156925,-0.01264377514269599
175.538,-0.006296694362496413,0.004258003691048007,-0.013474982593210337
175.572,-0.006239718667156391,0.004343161847471633,-0.013482978960359658
175.606,-0.006141332811212902,0.004396858106575197,-0.01195560362684933
175.64,-0.005885794651817294,0.004284485389760118,-0.0042778656322797195
175.674,-0.006013003877598316,0.004429834354242157,-0.007855940833258135
175.708,-0.005988512052984785,0.0044902045487720255,-0.00898095193660886
175.742,-0.006005886052632803,0.004591193031248775,-0.009272060085016685
175.776,-0.005962835460632004,0.004645110867622648,-0.009182421754155621
175.81,-0.005871093816187695,0.004661756620283342,-0.00985439592445081
175.844,-0.005847433084786802,0.00474719744806551,-0.011637086364355563
175.878,-0.005831906114171004,0.004852665044892124,-0.012247877280993523
175.912,-0.005776645184963597,0.004930262678659814,-0.013239630265648115
175.946,-0.0057148373332795155,0.005014792984122662,-0.013885042281044145
175.98,-0.005645574609197901,0.005094504073587469,-0.013890886409918311
176.014,-0.005574240968825084,0.005171761305776235,-0.01369003683184422
176.048,-0.005503717162737398,0.005247604904383252,-0.013608066697293971
176.082,-0.005432770015415811,0.005322974680289638,-0.013613780822327115
176.116,-0.005328233696768603,0.005356241484211655,-0.01016162320447078
176.15,-0.005241663740110869,0.005342058977898967,-0.005691064822777037
176.184,-0.005246683690077525,0.0054197149844055215,-0.00722432750006252
176.218,-0.005184428397094987,0.005425954292028079,-0.0075229583215268275
176.252,-0.00512454611958213,0.005458066275082052,-0.008481293105038201
176.286,-0.005123964892401911,0.005554265930383995,-0.008863033561995247
176.32,-0.0050777851355802706,0.00560987922288847,-0.010506151425705655
176.354,-0.005022014916849005,0.005670662161809892,-0.010895901420010288
176.388,-0.004960637548106772,0.005725884873030163,-0.010900843847353237
176.422,-0.004901132515515216,0.005787314329607662,-0.011676966922897321
176.456,-0.0048341969230870085,0.005846020217249226,-0.011740607262098466
176.49,-0.0047660557826841865,0.005903426109494125,-0.01174627282299534
176.524,-0.004518817118168927,0.005722529669398568,-0.00882736529046113
176.558,-0.004364007202268982,0.0056303331114062605,-0.010669410782979226
176.592,-0.004312020153067808,0.005692867381936084,-0.011164490899413959
176.626,-0.004339009945795391,0.005849312530380013,-0.007503629828554902
176.66,-0.004402790620480712,0.006001644295488662,-0.0039023395017752094
176.694,-0.004405678317992989,0.006054727143224525,-0.004333973831332827
176.728,-0.004426298701006415,0.006156514012201075,-0.008084421943894693
176.762,-0.004399916013019978,0.006254146005587602,-0.011732229851299179
176.796,-0.004278991774751217,0.006243888025058597,-0.012535817395128655
176.83,-0.004019947473784313,0.006020029516681014,-0.012169396090548455
176.864,-0.003964836246784897,0.00609481065818418,-0.01067977987584312
176.898,-0.004039134934461064,0.0063332934447886124,-0.007534673989669115
176.932,-0.004011926672401134,0.006396834020984121,-0.007797847450184747
176.966,-0.003962558989333564,0.006429029144326082,-0.007802157390236707
177.0,-0.003912213945017895,0.006459562868080804,-0.00772721048165037
177.034,-0.0038614870058180095,0.006486778541809013,-0.007533891785858059
177.068,-0.00380894979739943,0.006508127029130728,-0.007434022053998567
177.102,-0.0037356199834379655,0.006491164839663277,-0.00748300556178183
177.136,-0.0036957860848618185,0.006549531931455466,-0.009461836588626758
177.17,-0.0036542916452518837,0.006627896542535705,-0.009997781488935596
177.204,-0.0035884269536857194,0.00666560703339969,-0.010194972828145408
177.238,-0.003520454337573087,0.006704202260294112,-0.010480186955731162
177.272,-0.0034434243616288107,0.006728915500069821,-0.010692290448335307
177.306,-0.003369157447481008,0.006764587829195978,-0.010874213400237752
177.34,-0.003304547857059581,0.006818387584096808,-0.010783162966398583
177.374,-0.0032308563526521894,0.006853896655648395,-0.010799636504789765
