Time,linear_velocity_x,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,wheelRight_velocity,wheelLeft_velocity,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw
88.605,0.12622066923823777,-0.8719432247394449,-0.11486207348898468,0.7934659948993882,0.056465211259082194,0.19597612721739338,0.002258502210127028,0.0035446272212514597,-0.029035709383823518
88.638,0.08514568447059664,-0.5082299591601034,-1.233483026055289,10.922320287667912,0.044487287737788365,0.12580408120340492,0.0015781132098425278,0.0023555432000985405,-0.016924057640031444
88.672,0.11913442488164548,-0.5564583368818381,1.0206828952266918,-1.4482996312833247,0.07461775793109843,0.1636510918321925,0.002266139872536027,0.0032561707462889808,-0.01853006261816521
88.705,0.12622067993192132,-0.6724660310004487,0.21280045196023537,-3.4837145380964127,0.07242339745188543,0.1800179624119572,0.0024709981842759516,0.0033999835661961573,-0.022393118832314943
88.738,0.11306354173053003,-0.8747348997696888,-0.3951092552970357,-6.074140203280483,0.04308474974895493,0.18304233371210513,0.0022911038578542625,0.0029875049582653887,-0.02912867216233064
88.772,0.11649877779839862,-0.9017258272410357,0.10316024227833615,-0.8105383625029099,0.04436071161911577,0.1886368439776815,0.0024507131606648098,0.0030071067084662196,-0.03002747004712649
88.804,0.11309518145041594,-0.8753694318848203,-0.10221010054002039,0.7914833440304915,0.04306562689963031,0.18312473600120158,0.002464441843289948,0.0028475958139383153,-0.029149802081764518
88.837,0.111674869276515,-0.8420627691009294,-0.042652017234262526,1.0002000836003284,0.04430984774844064,0.17903989080458935,0.0025128979344729253,0.0027411150235566533,-0.02804069021106095
88.872,0.11237191205242399,-1.2108963978416014,0.020932215492762304,-11.076084947167327,0.015500200225095885,0.20924362387975207,0.0026212766027412624,0.0026701050733118157,-0.04032285004812533
88.905,0.10915303148783884,-1.1774064424497759,-0.09666308001757205,1.0057043661208867,0.014960516091856755,0.20334554688382092,0.002647296127643951,0.002490355882246826,-0.03920763453357754
88.938,0.126755801435245,-1.157347940878146,0.5286117101323174,0.6023574045534509,0.03416796616499334,0.21934363670549667,0.003184294768346937,0.002770313000824813,-0.03853968643124227
