,Time,delta_position_x,delta_position_y,delta_yaw,linear_velocity_x,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw
3582,122.147,-0.0036214366125375,0.0022561043453505,-0.0050747916972233,0.1191347013255923,-0.1266993437854441,-0.2111202539986172,-0.2960188730836289
3583,122.181,-0.0035605167478607,0.0022408988567865,-0.0044113223762489,0.1225930809332804,-0.1298099815823356,0.1047993820511532,-0.0942617514209525
3584,122.215,-0.0033969875571933,0.0021581003648038,-0.0037368099689345,0.1263846161596197,-0.1336580348485308,0.1184854758231155,-0.1202516645686122
3585,122.249,-0.0032240661955253,0.0020644911674725,-0.0036862063575147,0.1116859391456319,-0.1083407304609879,-0.432314029823274,0.7446265996337927
3586,122.283,-0.0032167070933852,0.0020765017515739,-0.0036886927801806,0.1116653352202334,-0.1078905407307887,-0.0006243613757129,0.0136421130363391
3587,122.317,-0.003323706146316,0.0021657578131965,-0.006401065866342,0.1083786837859619,-0.104973222761459,-0.096666218655028,0.0858034696861545
3588,122.351,-0.0035858260316286,0.0023867143676652,-0.0134731911900631,0.162134067917827,-0.1519461791243457,1.62895103429888,-1.423422920087423
3589,122.385,-0.0035941271365564,0.0024665416619635,-0.01425259865132,0.1447372396340201,-0.1653771992849266,-0.5271766146607942,-0.4070006109266784
3590,122.419,-0.003483808780095,0.0024582624071135,-0.0104981576875364,0.1404871327982816,-0.1605988670894611,-0.1250031422276316,0.1405391822196065
3591,122.453,-0.0035093412392446,0.0025237504425831,-0.0076402821477321,0.1290724131241294,-0.1751612276741395,-0.3357270492397118,-0.4283047230786985
3592,122.487,-0.0035844194699907,0.0026149960650928,-0.0060429622393267,0.1331109181793759,-0.1806986992066583,0.1262032829764661,-0.1730459853912314
3593,122.521,-0.003266570389619,0.002411511649177,-0.0050936839580182,0.1290374798122635,-0.1760495305248288,-0.123437526276128,0.1408838994493715
3594,122.555,-0.0030624674785353,0.002282853170167,-0.0043029851367739,0.1080390713072111,-0.1213336954588398,-0.5999545287158409,1.5633095733141251
3595,122.589,-0.0030530539715671,0.0022963601952942,-0.0043085393343957,0.1146961971830446,-0.1306729779939652,0.1091942654282807,-0.1253761947222937
3596,122.623,-0.0032893304347121,0.0024974802518419,-0.004955961325705,0.1222652773988894,-0.1755234176659333,0.2162594347383543,-1.281441133484407
3597,122.657,-0.0034406570865348,0.0026429747858246,-0.0062509298539783,0.1259446283113684,-0.1837933152930945,0.1114954821963297,-0.2506029583988151
3598,122.691,-0.0034217982247581,0.0026626936120633,-0.006256546507259,0.1259378749158128,-0.1835779795396785,-0.0002046483501702,0.0065253258610936
3599,122.725,-0.0032204629957526,0.0025392736185184,-0.0065511771794524,0.1153220292098309,-0.1134932305014004,-0.3216922941206492,2.123780273887136
3600,122.759,-0.003048297331575,0.0024314900261846,-0.0044133553893432,0.1086601845032236,-0.1070247056507802,-0.1959366090178282,0.190250730900558
3601,122.793,-0.0029723709991622,0.0023900922310166,-0.0033531326016311,0.1119508706689444,-0.1102485520451737,0.099717762597597,-0.0976923149816164
3602,122.827,-0.0031100590228558,0.0025097698179282,0.0011589370957518,0.1412136761832319,-0.1761663280651761,0.8606707504204275,-1.938758118235831
3603,122.861,-0.0031338823843869,0.0025220956651701,0.0002333849743827,0.12728301235938,-0.1057285651079058,-0.4221413279954957,2.1344776653717457
3604,122.895,-0.0032359423800287,0.0026061006436023,-0.0010967586716135,0.1272850414442481,-0.1057016989999897,6.14874202454302e-05,0.000814124482307
3605,122.929,-0.0033818138582963,0.0027291541481795,-0.0003099759740883,0.1278127664708375,-0.0081423320775005,0.0155213243114486,2.869393144778585
3606,122.963,-0.0033828385840379,0.002731399022352,-0.0002635548626908,0.1318238357238866,-0.008317929330349,0.1253459141577986,-0.0054874141515171
3607,122.997,-0.0033621864032067,0.0027161310623768,-0.0002293178140679,0.1240909600043453,-0.0078823568701466,-0.2274375211629395,0.0128109547118332
3608,123.031,-0.0030546372925619,0.0024706779516816,-0.0019997676519261,0.1119344933772876,-0.0974991345266286,-0.3575431360900181,-2.635787578132457
3609,123.065,-0.0029755483385702,0.0024212243200807,-0.0032948659319522,0.1154527453661367,-0.0998806845538324,0.1099453746514989,-0.0744234383500949
3610,123.099,-0.0029628274810891,0.002427290214554,-0.0029095699575756,0.1086700376177295,-0.0941788694264349,-0.1994914043649663,0.1677004449234973
3611,123.133,-0.0030237425669188,0.0024863566392468,-0.0003861793702104,0.1259539079307328,0.1250101042395679,0.5083491268529472,6.446734519587175
3612,123.167,-0.0031071431829521,0.0025525375702019,0.0010973938972576,0.1259601784889762,0.1249309948711593,0.0001900169164666,-0.0023972535881372
3613,123.201,-0.0031561067307297,0.0025857167918581,0.000834792761327,0.1299104191162731,0.128661805926514,0.1234450196030409,0.1165878454798474
3614,123.235,-0.0033706672688396,0.0027733172763148,-0.0059041567949549,0.1380171455116247,-0.4747242444312612,0.231620754152926,-17.239601438795262
3615,123.269,-0.0033338925357551,0.0027805964833495,-0.0068167491827679,0.1308217361214201,-0.1941054047986826,-0.2248565434439195,8.76933873851905
3616,123.303,-0.0033517220376797,0.0028351183106355,-0.0075905649324488,0.1268562094167814,-0.1885032653955604,-0.1201674758981372,0.1697618000946042
3617,123.337,-0.0034228739337835,0.002960015180977,-0.0149468655384463,0.1248784182038475,-0.5052135152059769,-0.0565083203695454,-9.048864280298496
3618,123.371,-0.0030918970099289,0.0027460134610591,-0.0099277306362703,0.120584667586757,-0.2347265629477169,-0.1385080844222478,8.7253855567164
3619,123.405,-0.0029017723483359,0.0026226821632306,-0.0087545437206526,0.1068341105108473,-0.2087902555687598,-0.3928730593117417,0.741037353684561
3620,123.439,-0.002646988879944,0.0024448847150485,-0.0139483874653212,0.095287096533499,-0.5209509726288548,-0.3396180581572454,-9.181197560589402
3621,123.473,-0.0021726974514661,0.0020664603469163,-0.0162787537287187,0.0631203870850568,-0.5362231492889538,-1.005209670263929,-0.4772555206281446
3622,123.507,-0.001708539380878,0.0016821689308474,-0.0187258680936008,0.0267297217881278,-0.5046804313495227,-1.0703136852036026,0.927726998218397
