Time,delta_position_x,delta_position_y,delta_yaw,linear_velocity_x,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,wheelRight_velocity,wheelLeft_velocity,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw
11.499,-8.695476473308261e-07,-1.4151667648842903e-07,4.511386171451858e-05,-1.774593120347563e-05,0.0012721624336967331,-1.5863331534111125e-05,0.0011274409789102055,8.402706349226303e-05,-0.00011951892589921429,-5.437292156910062e-07,-2.314477118862768e-07,4.2363009042101216e-05
11.533,-8.69770793054947e-07,-1.4163532391364697e-07,4.511871063897499e-05,-1.7230249012472517e-05,0.0012348722719594742,1.5485951681775193e-05,-0.0011198246767945626,8.155953274428544e-05,-0.00011602003076923046,-5.279195102633797e-07,-2.2474406808267131e-07,4.112124665625049e-05
11.567,-8.699935299949502e-07,-1.4175541257488433e-07,4.5123536032198874e-05,-1.7236341131634004e-05,0.0012349955629024948,-1.829465213659878e-07,3.702430721340454e-06,8.156330390056559e-05,-0.0001160359861638336,-5.280969214450839e-07,-2.2484524838343432e-07,4.112535224465308e-05
11.601,-8.702158820206307e-07,-1.4187391750297706e-07,4.512833878472789e-05,-1.7765029686590937e-05,0.0012725478170235855,-1.5876533181889886e-05,0.001127695318951671,8.403879567529591e-05,-0.00011956885504847779,-5.442855092715442e-07,-2.3176462848019273e-07,4.23758423068854e-05
11.635,-8.70437750544184e-07,-1.4199055142771755e-07,4.513311386281083e-05,-1.7248699718900674e-05,0.0012352436653379878,1.5505404435143027e-05,-0.0011202447953632916,8.157079350813835e-05,-0.0001160681929459397,-5.284567798618062e-07,-2.250505938697029e-07,4.1133614055755e-05
11.669,-8.706591928531182e-07,-1.4210565857375457e-07,4.513786422793987e-05,-1.725475726999804e-05,0.0012353648219622605,-1.8190844136229502e-07,3.638337065244482e-06,8.15744284869828e-05,-0.00011608394302697889,-5.286331066955232e-07,-2.2515137497734625e-07,4.113764857134328e-05
11.703,-8.708796794820728e-07,-1.4221701882810578e-07,4.5142562118405394e-05,-1.778392545970531e-05,0.0012729261933728574,-1.5890936627845932e-05,0.0011279691114293366,8.405017001012327e-05,-0.0001196180209295339,-5.448355133186697e-07,-2.320790623205718e-07,4.238844223931615e-05
11.737,-8.710997393412967e-07,-1.4232982287198936e-07,4.514723572118796e-05,-1.7266905026752505e-05,0.0012356085416013254,1.5526139127711816e-05,-0.001120650203349308,8.158177830135353e-05,-0.00011611558835485855,-5.289864548779177e-07,-2.2535407396913962e-07,4.114576443532414e-05
11.771,-8.713195488452286e-07,-1.424414431960841e-07,4.5151893904221696e-05,-1.727284800875492e-05,0.0012357273101078665,-1.7846792800041148e-07,3.5666218180504476e-06,8.15853367998744e-05,-0.00011613103281738423,-5.291592467811865e-07,-2.2545341099793526e-07,4.114971942659196e-05
11.805,-8.715390240610077e-07,-1.425515295250257e-07,4.515653227085692e-05,-1.728488765515188e-05,0.0012359668814296062,1.5543261764951478e-05,-0.00112103284303783,8.159246285921661e-05,-0.00011616223816952038,-5.295092325886532e-07,-2.256548018484476e-07,4.115769715160589e-05
11.839,-8.717581418959952e-07,-1.4266049819244842e-07,4.51611496374571e-05,-1.7290789585707762e-05,0.0012360840707229105,-1.7723515182833044e-07,3.519197997127255e-06,8.159593607212508e-05,-0.0001161775152435406,-5.296807421974308e-07,-2.2575365341805571e-07,4.116159955507292e-05
11.873,-8.719769616361006e-07,-1.4276833720794357e-07,4.516574916882398e-05,-1.782089935512213e-05,0.0012736632779264101,-1.5919212294725715e-05,0.0011285047208258144,8.407216287899068e-05,-0.00011971396158923494,-5.459102388657648e-07,-2.3269773538164928e-07,4.2412987154949465e-05
11.907,-8.721951127999006e-07,-1.4287260496903542e-07,4.51703113909796e-05,-1.7302666119498215e-05,0.0012363204153824697,1.5562559628345747e-05,-0.0011214072836018155,8.160296711109934e-05,-0.00011620829935009579,-5.300256813209333e-07,-2.2595301649965123e-07,4.1169469832236245e-05
11.941,-8.724129314519047e-07,-1.4297824663112024e-07,4.517485428690015e-05,-1.730847901488848e-05,0.0012364358450702997,-1.7456142313103718e-07,3.4663569918915724e-06,8.16063885907355e-05,-0.00011622334662051245,-5.301944390553564e-07,-2.260507552977916e-07,4.117331364084098e-05
11.975,-8.726305601447493e-07,-1.4308300400056595e-07,4.517938505133045e-05,-1.7839053760588544e-05,0.0012740239157863257,-1.5933175546548494e-05,0.0011287708923731529,8.40828595023175e-05,-0.0001197609670234946,-5.464372998363478e-07,-2.3300296419758596e-07,4.242499639568465e-05
12.009,-8.728479660158328e-07,-1.431867742152093e-07,4.518390190969002e-05,-1.732025751986664e-05,0.001236669035418212,1.557946668834544e-05,-0.0011217681792226356,8.16132653135903e-05,-0.0001162537803533236,-5.305363259213481e-07,-2.262489387380435e-07,4.118107887942646e-05
12.043,-8.730651169797099e-07,-1.432892904884575e-07,4.518840327258356e-05,-1.7326036829470093e-05,0.0012367833369614173,-1.7355284094452747e-07,3.432478774936825e-06,8.161663012744328e-05,-0.00011626870378638348,-5.307040306291969e-07,-2.2634628816005619e-07,4.11848851208152e-05
12.077,-8.732820147017151e-07,-1.433910221670942e-07,4.5192889240236456e-05,-1.7857096753274062e-05,0.001274380734955132,-1.594774545957863e-05,0.0011290509908022431,8.40933620431365e-05,-0.00011980755554968462,-5.469608723766226e-07,-2.333068917288118e-07,4.24368784740059e-05
12.111,-8.7349870458997e-07,-1.4349199711771732e-07,4.519736216024305e-05,-1.733771969971689e-05,0.0012370142350428526,1.5596908515230404e-05,-0.001122117114482864,8.162341910371133e-05,-0.00011629885850314511,-5.310429390509252e-07,-2.2654332204597832e-07,4.1192574026927e-05
12.145,-8.737151513393826e-07,-1.4359136141228745e-07,4.5201820191714814e-05,-1.7343446513814905e-05,0.0012371274847087542,-1.7197639933981905e-07,3.400890867916035e-06,8.162675226288543e-05,-0.00011631364529051523,-5.31209011732535e-07,-2.266400345248367e-07,4.119634524080152e-05
12.179,-8.73931084499624e-07,-1.4368906209316634e-07,4.520624930651196e-05,-1.7874951664497263e-05,0.0012747340738828183,-1.5961115636106822e-05,0.0011293270022241458,8.41037742461282e-05,-0.00011985367757512272,-5.474786088290164e-07,-2.336085145596801e-07,4.244864466029785e-05
12.213,-8.741468814355002e-07,-1.4378745011311977e-07,4.5210669340656207e-05,-1.735498733232596e-05,0.0012373558745283231,1.561454450964871e-05,-0.001122468449083939,8.163348262993989e-05,-0.00011634345729459181,-5.315435205522918e-07,-2.2683531096487897e-07,4.120395062179316e-05
12.247,-8.743625408147437e-07,-1.438850958934701e-07,4.521508007490627e-05,-1.7360666109894266e-05,0.0012374678755753986,-1.7053386091008855e-07,3.3633948070700464e-06,8.163676393613762e-05,-0.00011635809615592616,-5.317080980619488e-07,-2.2693144408785154e-07,4.1207680256660775e-05
12.281,-8.745780498697897e-07,-1.4398199826848312e-07,4.521948088348493e-05,-1.78926747129115e-05,0.0012750837768661062,-1.5976234324841805e-05,0.0011296066453665946,8.4114027436377e-05,-0.00011989937686219999,-5.479922319276702e-07,-2.3390856531760558e-07,4.2460289769641336e-05
12.315,-8.747934132635748e-07,-1.4407817933159706e-07,4.522387192026911e-05,-1.7372160706800202e-05,0.001237694500486428,1.5631051234573465e-05,-0.0011228010924828266,8.164339933211402e-05,-0.00011638772074571444,-5.320411428684656e-07,-2.2712621430759488e-07,4.121522686619806e-05
12.349,-8.750086114561739e-07,-1.441734572837916e-07,4.522825229935634e-05,-1.7377804805402104e-05,0.0012378057530311422,-1.6949245050755846e-07,3.3409172586850495e-06,8.164665543708927e-05,-0.00011640226504789348,-5.322046344979635e-07,-2.2722194220474403e-07,4.121893157593704e-05
12.383,-8.752236445586092e-07,-1.4426814881618455e-07,4.523262200520351e-05,-1.791029782252976e-05,0.0012754310732699535,-1.5990781295124813e-05,0.0011298894966609992,8.412418803906653e-05,-0.00011994478368412605,-5.485027200035116e-07,-2.342074598375443e-07,4.2471854739889456e-05
12.417,-8.7543854676575e-07,-1.4436230566516883e-07,4.523698281802546e-05,-1.738922969582521e-05,0.0012380308051982345,1.5647691492629176e-05,-0.0011231311733248964,8.165323472003354e-05,-0.00011643169411168397,-5.325354963205155e-07,-2.274158984524104e-07,4.122642581310121e-05
12.451,-8.756533257381349e-07,-1.4445583429445463e-07,4.524133511718543e-05,-1.739483825816849e-05,0.0012381413282304022,-1.6842529559400474e-07,3.3190099750061196e-06,8.165646800026368e-05,-0.00011644614451660066,-5.326978759847944e-07,-2.2751120948652841e-07,4.12301062300724e-05
12.485,-8.758679874709685e-07,-1.4454875824077007e-07,4.5245679274774644e-05,-1.7927809575698437e-05,0.001275776147007306,-1.6005144670569022e-05,0.0011301747380451604,8.413428218488603e-05,-0.0001199899013362829,-5.49009723897445e-07,-2.3450504753638878e-07,4.2483345695343295e-05
12.519,-8.760823976272647e-07,-1.4463982189738545e-07,4.525000823457637e-05,-1.740618840573705e-05,0.0012383650778018255,1.5664299398239895e-05,-0.001123455531696112,8.166301781840899e-05,-0.00011647539462988308,-5.330264009345826e-07,-2.2770428501985754e-07,4.1237557090800796e-05
12.553,-8.762965767461495e-07,-1.4473124260172554e-07,4.525432325416801e-05,-1.7411746155472952e-05,0.001238474779034908,-1.668993914685716e-07,3.2943313238000406e-06,8.16662361673197e-05,-0.0001164897284782656,-5.331872010135862e-07,-2.277989788981963e-07,4.124121014186244e-05
12.587,-8.765107059049981e-07,-1.4482244437008518e-07,4.5258633692285555e-05,-1.7945190518749616e-05,0.0012761188147153283,-1.601935024854846e-05,0.0011304515219345433,8.414431465847666e-05,-0.0001200346956959759,-5.495126484448072e-07,-2.3480107251629155e-07,4.2494756530020436e-05
12.621,-8.767247532404099e-07,-1.4491313343745205e-07,4.526293786810687e-05,-1.7423030513345498e-05,0.0012386968613094004,1.5680480642766306e-05,-0.0011237823845624002,8.167271839140653e-05,-0.00011651877941809751,-5.33513663629173e-07,-2.2799128992227336e-07,4.1248605481603036e-05
12.655,-8.769387175311394e-07,-1.4500332118361214e-07,4.5267235695728436e-05,-1.7428578352290497e-05,0.0012388059950484828,-1.666017701201017e-07,3.2772894619338904e-06,8.167590125158814e-05,-0.00011653305795616914,-5.336741367895187e-07,-2.280859013547743e-07,4.1252239635114484e-05
12.689,-8.771526013306996e-07,-1.4509302359577703e-07,4.527152733746487e-05,-1.796251124186365e-05,0.0012764595510733761,-1.6034020707902508e-05,0.0011307374181649655,8.415425284400644e-05,-0.00012007927532773374,-5.500136557660463e-07,-2.3509645708583437e-07,4.250610305074343e-05
12.723,-8.773664070815812e-07,-1.4518226099102804e-07,4.527581293339855e-05,-1.743981783346809e-05,0.0012390270977081874,1.569649875061747e-05,-0.0011240976986543155,8.16823499831869e-05,-0.0001165619856501231,-5.339991777104454e-07,-2.2827772086979748e-07,4.1259602353682645e-05
12.757,-8.775801412230777e-07,-1.4527140823616946e-07,4.528009275089895e-05,-1.7445349206065282e-05,0.001239135686485797,-1.6610728520099197e-07,3.2609242525385002e-06,8.168550571279848e-05,-0.00011657620412492903,-5.34159123283958e-07,-2.2837216387913805e-07,4.126321835997704e-05
12.791,-8.77793922993142e-07,-1.4536040937596084e-07,4.528437306031142e-05,-1.7979816561883474e-05,0.001276798219852083,-1.6050070745291035e-05,0.0011310070079965757,8.416404102628315e-05,-0.0001201236741500501,-5.505141183638513e-07,-2.3539178724244374e-07,4.251738072107436e-05
12.825,-8.780076707903817e-07,-1.4544892251722175e-07,4.528864963293522e-05,-1.7456666977209974e-05,0.001239354696569139,1.5710197737942943e-05,-0.0011244301286169355,8.169170874832114e-05,-0.0001166050427027411,-5.344865138252753e-07,-2.2856510399235078e-07,4.1270511395752334e-05
12.859,-8.782213560820651e-07,-1.4553713939546853e-07,4.529292103019888e-05,-1.746224934021026e-05,0.001239462260248824,-1.6763852853710287e-07,3.2301405310816243e-06,8.169473147969566e-05,-0.00011661923016011617,-5.346479971856494e-07,-2.2866026180657752e-07,4.127409326628584e-05
12.893,-8.784349766477462e-07,-1.4562493200198645e-07,4.5297187060311384e-05,-1.7997238658481694e-05,0.0012771340965999187,-1.6065745293436473e-05,0.0011312863769097504,8.417348906951181e-05,-0.0001201679663864752,-5.510180832440365e-07,-2.3568879369830739e-07,4.25285654167773e-05
12.927,-8.786485343748041e-07,-1.4571231565785325e-07,4.530144789308133e-05,-1.7473558860577516e-05,0.0012396802781748587,1.5726120057182523e-05,-0.0011247392920438418,8.170086339341119e-05,-0.00011664798111456621,-5.349750873997414e-07,-2.2885318994406768e-07,4.12813532632228e-05
12.961,-8.788620339261755e-07,-1.457993046294348e-07,4.530570372246468e-05,-1.7479117633078876e-05,0.001239787487341328,-1.669301051459464e-07,3.219494488569357e-06,8.170388135422737e-05,-0.00011666211662038512,-5.351358250056973e-07,-2.2894808610252681e-07,4.128492332846623e-05
12.995000000000001,-8.790754776333287e-07,-1.4588591390474193e-07,4.530995471094257e-05,-1.8014594152100523e-05,0.001277468821702409,-1.6080375946596006e-05,0.0011315716024348599,8.41829115840922e-05,-0.00012021209988829324,-5.515199356249409e-07,-2.3598507552594768e-07,4.253971176269022e-05
13.029,-8.792888691599998e-07,-1.4597215619582826e-07,4.531420106099194e-05,-1.7490381474029926e-05,0.0012400048235044084,1.5742122464582474e-05,-0.0011250449909309475,8.171000440632275e-05,-0.00011669076735438261,-5.354614690730891e-07,-2.2914051175138294e-07,4.12921606226968e-05
13.063,-8.795022585772472e-07,-1.4605796661015802e-07,4.531844525412776e-05,-1.7495918384699626e-05,0.0012401117233547417,-1.6627359368466812e-07,3.210205715714324e-06,8.17130194836797e-05,-0.00011670485625307895,-5.356215139499586e-07,-2.292351686266563e-07,4.12957203877129e-05
13.097,-8.797156020312613e-07,-1.46143052159875e-07,4.532268517679072e-05,-1.8031878384844272e-05,0.0012778026837255217,-1.6094894899238628e-05,0.0011318606717951958,8.419233631319745e-05,-0.00012025609308288601,-5.520195332082953e-07,-2.3628057091023852e-07,4.255082936805988e-05
13.131,-8.79928811703401e-07,-1.4622792171570254e-07,4.5326916276788864e-05,-1.7507129943148022e-05,0.0012403286490913744,1.5758211462349852e-05,-0.00112534638540983,8.171916198416193e-05,-0.00011673342187045797,-5.359455099335683e-07,-2.294270047248077e-07,4.130294401474277e-05
13.165,-8.801420094961543e-07,-1.463128312950701e-07,4.5331144869459335e-05,-1.7512641957136406e-05,0.0012404352506277814,-1.6552594559713468e-07,3.2012473395492884e-06,8.17221780930861e-05,-0.00011674746200735892,-5.361047692783147e-07,-2.295213822853236e-07,4.130649384590512e-05
13.199,-8.803551793112874e-07,-1.4639744622124695e-07,4.533537011786049e-05,-1.804909266641604e-05,0.0012781355970280528,-1.6109630909298317e-05,0.0011321425345426851,8.420175509582817e-05,-0.00012029994042866025,-5.525169164026671e-07,-2.365752961869058e-07,4.2561915381034164e-05
13.233,-8.805683192614211e-07,-1.46481772711482e-07,4.53395919063071e-05,-1.752382760846051e-05,0.0012406514130090694,1.5773725464130026e-05,-0.0011256511717412426,8.172828543226504e-05,-0.00011677594064918604,-5.36427924799262e-07,-2.297129739708044e-07,4.131369205320201e-05
13.267,-8.807814309008677e-07,-1.465658202581821e-07,4.534381030005252e-05,-1.7529329716939045e-05,0.0012407577619127268,-1.6522848283887245e-07,3.1936607704930594e-06,8.17312912360791e-05,-0.00011678995066995718,-5.365868576025872e-07,-2.2980726848068517e-07,4.1317233471693805e-05
13.301,-8.809945157839394e-07,-1.466495997415329e-07,4.534802542469074e-05,-1.806627102269104e-05,0.0012784676350827615,-1.6124363536095975e-05,0.001132428623724765,8.421113978392987e-05,-0.00012034368182931196,-5.530131270629299e-07,-2.3686969665861956e-07,4.257297224825596e-05
13.335,-8.812075760200599e-07,-1.4673312048740783e-07,4.535223738488803e-05,-1.7540485558434875e-05,0.0012409734559959416,1.5789353280965955e-05,-0.001125951323928526,8.173739092124047e-05,-0.00011681836203811022,-5.36909053304598e-07,-2.2999856428175437e-07,4.132441608466486e-05
13.369,-8.814206143847869e-07,-1.4681639309843675e-07,4.535644629724556e-05,-1.7545973119351056e-05,0.0012410795868798028,-1.6479161910454343e-07,3.1871136294652245e-06,8.174039383103316e-05,-0.00011683234006973528,-5.37067517519733e-07,-2.300927147407979e-07,4.132795024309744e-05
13.403,-8.816336322103879e-07,-1.4689942667844846e-07,4.536065226637409e-05,-1.808340410971223e-05,0.0012787989919686353,-1.6139068779614785e-05,0.0011327148675325093,8.422051524777858e-05,-0.00012038732346720305,-5.535078793249448e-07,-2.3716364936031452e-07,4.258400643255556e-05
13.437,-8.818466313842421e-07,-1.4698223044229408e-07,4.536485539663459e-05,-1.756257574317135e-05,0.0012414007945128669,-1.644042355802178e-07,3.1812034932691447e-06,8.1749487817858e-05,-0.0001168746393042007,-5.37546858748861e-07,-2.3037776750489832e-07,4.133864645727847e-05
13.471,-8.82059613904751e-07,-1.470648131607355e-07,4.536905579369255e-05,-1.756257574317135e-05,0.0012414007945128669,-1.644042355802178e-07,3.1812034932691447e-06,8.1749487817858e-05,-0.0001168746393042007,-5.37546858748861e-07,-2.3037776750489832e-07,4.133864645727847e-05
13.505,-8.822725819923605e-07,-1.471471837155569e-07,4.537325354872501e-05,-1.7573679103244565e-05,0.0012416156880092578,1.5820354059838273e-05,-0.001126547931163989,8.175557593749606e-05,-0.0001169029341439852,-5.3786735365094e-07,-2.3056856417762674e-07,4.134580241070829e-05
13.539,-8.824855359801376e-07,-1.4722934987831948e-07,4.5377448765066e-05,-1.7579142402967096e-05,0.0012417214440698233,-1.640630547306643e-07,3.175857674640444e-06,8.175857312261877e-05,-0.00011691685792855296,-5.38025028809524e-07,-2.3066248948175145e-07,4.134932408752512e-05
13.573,-8.826984797538628e-07,-1.4731132019774051e-07,4.538164151976498e-05,-1.8117554177870937e-05,0.0012794599203897366,-1.616852176888412e-05,0.001133287577174572,8.4239239453308e-05,-0.00012047434780904986,-5.544936123766641e-07,-2.3775046791611724e-07,4.260601534897823e-05
13.607,-8.829114136466032e-07,-1.4739310194578081e-07,4.5385831908995034e-05,-1.7590224138856383e-05,0.0012419359937691514,1.583573690734396e-05,-0.0011268446432608165,8.176465536267572e-05,-0.00011694510364038848,-5.383448147511258e-07,-2.3085309673272406e-07,4.135646859251274e-05
13.641,-8.83124338879604e-07,-1.4747470278297925e-07,4.5390020017382904e-05,-1.759567747145669e-05,0.001242041588801369,-1.6376374175097274e-07,3.171021988514592e-06,8.176764963265284e-05,-0.0001169590045755662,-5.385021616617768e-07,-2.3094693764964867e-07,4.135998490708559e-05
13.675,-8.833372577843335e-07,-1.4755612998129664e-07,4.5394205918564134e-05,-1.8134580348054376e-05,0.0012797896032673312,-1.6183269567498044e-05,0.001133574007986855,8.424858791333211e-05,-0.00012051774860944086,-5.549848746878872e-07,-2.3804345351729418e-07,4.261699378880213e-05
13.709,-8.83550170804881e-07,-1.4763739009104881e-07,4.539838969344622e-05,-1.760674027122204e-05,0.0012422558271161452,1.5851053358328343e-05,-0.0011271404249605416,8.177372589806958e-05,-0.00011698720644051366,-5.388213209874399e-07,-2.311373905277049e-07,4.1367119042967634e-05
13.743,-8.837630803837371e-07,-1.4771849043970775e-07,4.5402571425046105e-05,-1.761218489183226e-05,0.0012423612760610165,-1.635021204269494e-07,3.166634981120806e-06,8.177671719304906e-05,-0.00011700108697671358,-5.389783780942956e-07,-2.312311634302338e-07,4.137063049283185e-05
13.777,-8.839759874090802e-07,-1.4779943707798893e-07,4.540675117517545e-05,-1.8151579315493257e-05,0.0012801188302353412,-1.619803074057052e-05,0.0011338604857154572,8.425792710333403e-05,-0.00012056108573432055,-5.554752321112456e-07,-2.3833622672714366e-07,4.2627957046836865e-05
13.811,-8.841888928801112e-07,-1.4788023522394056e-07,4.541092901480526e-05,-1.7623231202365206e-05,0.0012425752320810845,1.5866309703545077e-05,-0.001127435380007709,8.178278736412156e-05,-0.00011702924976885197,-5.392969857473861e-07,-2.3142149385751546e-07,4.137775522830012e-05
13.845,-8.844017916898039e-07,-1.4796084579771218e-07,4.541510467820365e-05,-1.762866856679778e-05,0.0012426805430582404,-1.6328421719442086e-07,3.16249180648485e-06,8.178577487786146e-05,-0.00011704311201145703,-5.394537976314306e-07,-2.3151521776651374e-07,4.138126208383941e-05
13.879,-8.84614690610519e-07,-1.48041365777285e-07,4.541927849510685e-05,-1.8168555116678437e-05,0.0012804476246844657,-1.6212809305725425e-05,0.0011341465953821402,8.426725485807881e-05,-0.0001206043650914357,-5.559648082582068e-07,-2.3862884026496433e-07,4.263890590199271e-05
13.913,-8.848275910855463e-07,-1.4812175858081034e-07,4.542345059271869e-05,-1.763970059558177e-05,0.0012428942184119277,1.5881517150050047e-05,-0.001127729918094235,8.179183687737243e-05,-0.00011707123806853597,-5.397719212124848e-07,-2.3170545456039332e-07,4.1388377473117194e-05
13.947,-2.4771833790793174e-05,-3.3418304488108674e-06,0.00018526546410313482,-1.7645130892194545e-05,0.0012429994038538656,-1.630719703535958e-07,3.1587219801163404e-06,8.17948214161147e-05,-0.0001170850832005038,-5.399284936571842e-07,-2.3179913187531895e-07,4.139188014833373e-05
13.981,-0.0004596279218005428,-6.836657492770293e-05,0.002464398251778438,-0.04464508996984512,-0.13264459054576352,-1.3401635086772647,-4.020648346835356,-0.0552566572135062,-0.03403352272618403,-0.0013673868587653379,-0.0005834993191745149,-0.004417064865173926
14.015,-0.0010488875301399858,-0.0001616908376000925,0.004768384532953001,-0.07702577016462736,-0.12874455133860485,-0.9723927986421093,0.11711829450926946,-0.08732533427171575,-0.06672620605753897,-0.0023634992574958083,-0.000996429363357665,-0.004287193559575542
14.049,-0.001637169607529465,-0.0002610899517682119,0.005677000905421864,-0.11038919883733053,-0.12874501934252275,-1.001904764946041,-1.405417170862621e-05,-0.12068880038473234,-0.10008959728992871,-0.003393331357018943,-0.0014134942122350214,-0.004287209144106008
14.083,-0.0022111522776719905,-0.00035962261000860307,0.004613485841644643,-0.14776842488724118,-0.13264389157449424,-1.1224992807780974,-0.1170832502093542,-0.15837993621320073,-0.13715691356128165,-0.004550549214687229,-0.0018723349784108717,-0.004417041589430659
14.117,-0.002751384072943397,-0.0004553768275494252,0.0011861290237248912,-0.14916996646717534,-0.11321993024123563,-0.04208833573375863,0.5833021421398984,-0.15822756088647422,-0.1401123720478765,-0.0046014097348156605,-0.001871273212226131,-0.0037702236770331466
14.151,-0.003246249100470777,-0.0005310774865869838,-0.004626139815146729,-0.1491699753599696,-0.11321846071213462,-2.6705087840783435e-07,4.413000303312505e-05,-0.15822745221694037,-0.14011249850299884,-0.0046084323625850306,-0.0018539118330318423,-0.003770174741714083
14.185,-0.0036943863352405515,-0.0005721738409040777,-0.012055048565907722,-0.15716212755691972,-0.15464811440520648,-0.24000457047898272,-1.2441337445366925,-0.16953397670933623,-0.1447902784045032,-0.004864001175539811,-0.0019315647080290397,-0.005149782209693377
14.219,-0.0040404615726338244,-0.0005621532743028124,-0.01722857567866248,-0.15253301972544023,-0.15002105352394773,0.13901224719157626,0.13895077721497742,-0.16453470400735606,-0.14053133544352442,-0.004730184451536643,-0.001850700764048811,-0.00499570108234746
14.253,-0.004119368745591601,-0.0005040311703741196,-0.015779688863616356,-0.15252961878894955,-0.1499743034221379,0.00010213022494526418,0.001403906961255935,-0.16452756306272062,-0.14053167451517853,-0.004739263845396627,-0.0018270101344176977,-0.004994144303957193
14.287,-0.00398822989470804,-0.0004250066150378595,-0.015620349588017845,-0.12471149998611165,-0.4683719071527227,0.835378943028165,-9.561489601519062,-0.16218125255832946,-0.08724174741389383,-0.0038900625200171467,-0.001453816985820266,-0.015596784508185668
14.321,-0.003994478908260879,-0.0003627721720179111,-0.01562553072629446,-0.12100126400061778,-0.45518634290783905,0.11141849806287907,0.39596289023674625,-0.1574161714332449,-0.08458635656799066,-0.0037955766685315597,-0.0013523625961845325,-0.015157705218831042
14.355,-0.003980497715315834,-0.00030041602465363804,-0.013896214990042618,-0.12099922389879496,-0.45539338101959886,6.12643190036868e-05,-0.006217360713507997,-0.15743069438036286,-0.08456775341722705,-0.003815578674555814,-0.0012946422204398562,-0.015164599587952644
14.389,-0.0036948774835491305,-0.0002465375140441872,-0.005179987650559297,-0.11370316162725945,-0.13302942425615144,0.2191009691151804,9.680599302205627,-0.12434551556775157,-0.10306080768676734,-0.0035972836600537397,-0.0011814018118372343,-0.004429879827729843
14.423,-0.0029298453611595887,-0.00018496176352017502,-0.002860365502184235,-0.07669557535691597,-0.12873819715001014,1.1113389270373415,0.12886567886310205,-0.08699463112891678,-0.06639651958491517,-0.002429906422130251,-0.0007863015042339864,-0.004286981965095338
14.457,-0.00212378867802987,-0.00012981519668919805,-0.0020018330072524015,-0.04333217561807857,-0.12873913684010965,1.0019038960611832,-2.821892190722734e-05,-0.05363130656528734,-0.033033044670869795,-0.0013747628930489322,-0.0004383623383354566,-0.004287013256775652
14.491,-0.001323179989106582,-7.95789821951276e-05,-0.0013069098930480957,-0.010611094103270711,-0.13263892576309455,0.9826150605047403,-0.11711077846801494,-0.021222208164318277,1.9957776852574135e-08,-0.0003371130670134002,-0.00010587917321014777,-0.004416876227911049
14.525,-0.0005313241801140345,-3.2554854674793354e-05,-0.0005303365516414402,0.02339484144048018,-0.12873710676457453,1.0211992655781048,0.11717174169729783,0.013095872899314217,0.033693809981646144,0.000744259934608961,0.00023020067177265208,-0.0042869456552603324
14.559,0.00017714705407712028,7.829198559405892e-06,0.00011991860097303188,0.05675831720040716,-0.12873760581536522,1.001906178976786,-1.4986510230994706e-05,0.04645930873517794,0.06705732566563638,0.0018080295910329236,0.0005507449036998214,-0.004286962273651662
14.593,0.00074143079572353,4.3005584533295504e-05,0.0006590210434901309,0.09251235609102504,-0.13263781972441846,1.0736948615801165,-0.11712354081240944,0.08190133051307157,0.10312338166897853,0.0029508488893829625,0.0008848448570699188,-0.004416839396823135
14.627,0.001267614279708451,7.624086485968906e-05,0.0016008445766721793,0.11784450343508307,-0.35733509211315506,0.760725145467208,-6.747665837499597,0.08925769606603066,0.14643131080413546,0.003767914425304973,0.0010964292980955646,-0.011899258567368065
14.661,0.0017353318365981307,0.00010837086838760834,0.004214304693186378,0.1178444921008086,-0.35733691253592054,-3.403686025052835e-07,-5.466735031456471e-05,0.08925753909793496,0.14643144510368225,0.0037806937303681357,0.0010515171302616362,-0.011899319187446154
14.695,0.0021343227049089863,0.0001453779766739105,0.008912257111653249,0.13004570447770777,-0.3248382790793737,0.36640277408105604,0.9759349386350405,0.10405864215135788,0.15603276680405764,0.004185048541879144,0.001112926897739258,-0.010817114693343144
14.729,0.002358242093685181,0.0001853633215033179,0.01230998435455871,0.12621613513703567,-0.31534181132795575,-0.11500208230246566,0.28517921175429234,0.10098879023079921,0.15144348004327213,0.0040730913094234105,0.0010367985165204497,-0.010500882317220928
14.763,0.002307683744089406,0.00020767996318349358,0.008185383385573354,0.12620411864335881,-0.31549252680504336,-0.0003608556659715609,-0.0045259903029313845,0.10096471649895535,0.15144352078776227,0.00408336752322558,0.0009938662045441554,-0.010505901142607944
14.797,0.0018388717269737231,0.00017255582047526197,-0.001817969112045695,0.058478117763108815,-0.13264258115257915,-2.0338138402477473,5.490989358932858,0.04786671127090249,0.06908952425531514,0.0018954655304378478,0.0004463906214539348,-0.004416997952380887
14.831,0.0011219552142091027,0.00010134131667932644,-0.008036709517615842,0.023064527862470215,-0.12874401951302228,-1.0634711681873452,0.11707392310981604,0.012765006301428435,0.033364049423511996,0.0007483553725198379,0.00017280699641503887,-0.004287175849783643
14.865,0.0003920507750067026,3.491416836148842e-05,-0.013980996663860268,-0.010298895892982598,-0.12874553756288226,-1.0019046172808652,-4.558708288237722e-05,-0.02059853889801318,7.471120479831452e-07,-0.0003344873690155382,-7.572938665710681e-05,-0.004287226400843979
